"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl9",6.71211304375413e-08,-0.367401854374177,1,1,0.00163681588684988
"Baz2b",6.81023059437603e-08,0.315691388054522,1,1,0.00166074283274454
"Kat6a",7.15899003991294e-08,0.327294105221705,1,1,0.00174579131113317
"Btg2",8.46751205460042e-08,0.919935806099342,1,1,0.00206488748963486
"Ank3",8.63378978967581e-08,0.265597833560243,1,1,0.00210543597811034
"Cep290",1.10097614719672e-07,0.305864850240211,1,1,0.00268484043255392
"Ddx3x",1.13867728469262e-07,0.385795471681023,1,1,0.00277677842645142
"Aplp2",1.28175611084791e-07,0.26193959119402,1,1,0.0031256904519137
"Alms1",1.44194050099967e-07,0.405114666910895,1,1,0.0035163161057378
"Bcl7a",1.47368385826576e-07,0.307595925590892,1,1,0.00359372545676687
"Tnrc6a",1.78156293777591e-07,0.47137910986508,1,1,0.00434451938006033
"Ktn1",1.78675988218918e-07,0.345305950463074,1,1,0.00435719264870653
"Calb2",2.0025317016688e-07,0.462192037899034,1,1,0.00488337380768953
"Cflar",2.24201304543479e-07,-0.7004061108285,1,1,0.00546737301259728
"Gadl1",2.54271974277294e-07,0.345644925477912,1,1,0.00620067636472608
"Dync2h1",2.90319988343135e-07,0.298953255632844,1,1,0.0070797432357357
"Prrc2c",3.07054457165033e-07,0.263369467287694,1,1,0.00748782999242651
"Nxnl2",3.44108070943585e-07,-0.670801504692749,1,1,0.00839141941803026
"Unc13c",3.61830840544896e-07,0.615467517776234,1,1,0.00882360687752783
"Snca",3.79914406519369e-07,-0.590479371118535,1,1,0.00926459271738134
"Pdlim1",3.80795533398765e-07,-0.546661673894581,1,1,0.00928607987746229
"Abca5",3.8090417036599e-07,0.408316267453981,1,1,0.00928872909854503
"mt-Nd5",3.81556044872771e-07,0.696692686013318,1,1,0.0093046257102674
"Dcx",5.28334048804333e-07,0.448914160378895,1,1,0.0128839541141425
"Ppia",5.65242967330283e-07,-0.355123181671033,1,1,0.0137840150013163
"Kifap3",6.11590164327204e-07,0.253507864320983,1,1,0.0149142377472832
"Adipor1",7.52791238834349e-07,0.220638013299889,1,1,0.0183575671502144
"Nin",7.60330620369651e-07,0.267255939787492,1,1,0.0185414225083343
"Cbx4",7.70215198100773e-07,-0.53814147056636,1,1,0.0187824678208855
"Prdx2",8.0157556950854e-07,-0.456385248355598,1,1,0.0195472218380353
"Mef2c",1.04080218100469e-06,0.645024728672126,1,0.5,0.0253810019859803
"Dync1i2",1.06297827642321e-06,0.29906531921781,1,1,0.0259217882488565
"Tnrc6c",1.06591722936031e-06,0.282587390514003,1,1,0.0259934575551804
"Ncapg2",1.13044906718691e-06,0.289583261538662,1,1,0.02756713095242
"Tspyl4",1.14076369351445e-06,-0.402008797128812,1,1,0.0278186634300434
"BC005537",1.14329727901773e-06,0.431902169695919,1,1,0.0278804474461263
"Ckb",1.19225932618923e-06,-0.322335132567951,1,1,0.0290744359284506
"Nav1",1.20282112485922e-06,0.293401177438745,1,1,0.0293319959508169
"Vcp",1.20931280001387e-06,0.307451343187738,1,1,0.0294903019411383
"Rab28",1.22976669184998e-06,-0.517834710521269,1,1,0.0299890905474536
"Herc1",1.23546813488445e-06,0.321034064341805,1,1,0.0301281259372923
"Olig1",1.25659588001276e-06,-0.758707756829552,1,1,0.0306433471299911
"Nrxn1",1.46039733164607e-06,0.199768758918238,1,1,0.035613249329521
"Cngb1",1.46443888516474e-06,0.233948361980165,1,1,0.0357118066536274
"Mia3",1.49140233164827e-06,0.303435622393428,1,1,0.0363693372595747
"Faim2",1.54631012353704e-06,0.312241682081267,1,1,0.0377083186725741
"Elavl3",1.62778939073544e-06,0.187134241841017,1,1,0.0396952720824745
"Ksr2",1.63097304471727e-06,-0.483706365385464,1,1,0.0397729086684753
"Mgst3",1.79262148021092e-06,-0.345412934438052,1,1,0.0437148674164235
"Brinp2",1.83112533713737e-06,0.383025958615689,1,1,0.044653822471432
"Cnga2",1.85819657209558e-06,0.269284028291185,1,1,0.0453139816071229
"Glcci1",2.03915847551592e-06,0.340477001508137,1,1,0.0497269185839311
"Rps27",2.15527318121941e-06,0.181326964255106,1,1,0.0525584917972166
"Por",2.1748635055612e-06,0.474206901638837,1,1,0.0530362214466155
"Trnp1",2.18628284705598e-06,-0.441533827624406,1,1,0.0533146935083071
"Cnga4",2.19519444593599e-06,0.260541397988598,1,1,0.053532011758595
"Mcf2l",2.22941658754139e-06,0.340873483528923,1,1,0.0543665529037842
"Armh4",2.39091200532991e-06,0.405616251068059,1,1,0.0583047801619752
"Clgn",2.65866032785151e-06,0.155965283640367,1,1,0.0648340907549869
"Psap",2.75852261529759e-06,0.218180622345292,1,1,0.067269332496647
"Dync1h1",2.78306463065626e-06,0.283436279588728,1,1,0.0678678140831835
"Stom",2.93878823649613e-06,0.215449455023406,1,1,0.0716652899351945
"Pmepa1",2.95556248154997e-06,-0.534225909801332,1,1,0.0720743466750775
"Golga4",3.1854499111587e-06,0.284920186490461,1,1,0.077680381533516
"Cacybp",3.46077317321988e-06,-0.40215368846816,1,1,0.0843944146021399
"Nsg2",3.58697720831278e-06,0.433416498546596,1,1,0.0874720262019154
"Prrc2a",3.82562798638326e-06,0.388768732235024,1,1,0.0932917640759422
"Prpf4b",4.15149148642563e-06,0.209192308783578,1,1,0.101238271387976
"Skp1a",4.31555326977676e-06,0.256999617863507,1,1,0.105239082036776
"Map1a",4.48971266418185e-06,0.306859790321175,1,1,0.109486133028739
"Sat1",4.98350027173702e-06,0.467589346931256,1,0.75,0.121527637626579
"Ebf3",5.02361005992003e-06,0.179165000984193,1,1,0.12250575492121
"Pgam1",5.30153041384656e-06,-0.393095983669288,1,1,0.129283120672062
"Olfr1281",5.72082690201507e-06,-2.39932261159414,0.5,1,0.139508084832539
"Nfe2l2",5.7711271920654e-06,0.213540181628595,1,1,0.140734707705707
"Nipbl",5.89894855652912e-06,0.300109970069145,1,1,0.143851759499519
"Ccdc88a",6.13759963278205e-06,0.254043466891526,1,1,0.149671504645023
"Lingo1",6.5265857181962e-06,0.401209868455985,1,1,0.159157319323933
"Kmt2a",6.65786212952504e-06,0.260946571336083,1,1,0.162358625890598
"Stmn4",6.69549704233137e-06,0.291039104691883,1,1,0.163276390874293
"Vwa3a",6.76977529072008e-06,0.406648193279892,1,1,0.1650877402395
"Huwe1",6.92878544917213e-06,0.356370229050043,1,1,0.168965361963512
"Umodl1",7.00689610658189e-06,0.227391764478626,1,1,0.170870168455106
"Pclo",7.45349177103377e-06,0.29292014033212,1,1,0.18176085032843
"Cmip",7.57882946938264e-06,0.142116613334146,1,1,0.184817335440365
"Arhgef12",7.58750217621993e-06,0.292168237659414,1,1,0.185028828069299
"Gadd45b",7.92097086730698e-06,0.494680273389467,1,0.25,0.193160795570148
"Brd9",8.69900557728863e-06,0.454895981296065,1,1,0.212133950007761
"Ddx17",8.69945453295753e-06,0.236173353804469,1,1,0.212144898240702
"Atp6v0a1",8.84275514547549e-06,0.403238142490255,1,1,0.215639426977565
"Nudcd3",9.08711211847347e-06,0.433979886138503,1,1,0.221598316121094
"Ost4",9.10112385323036e-06,-0.438275788831773,1,1,0.221940006284876
"Mycbp",9.73327385400922e-06,0.245143988806995,1,1,0.237355616203869
"Rpl21",9.87574854489432e-06,-0.342745761226428,1,1,0.240830004015793
"Manea",9.93280442689927e-06,0.194589924459157,1,1,0.242221368754366
"Mbnl2",1.06240171796493e-05,0.242653511533416,1,1,0.259077282942929
"Tspo",1.13395470480277e-05,0.891013844184908,1,0.75,0.276526194313203
"Scgb1c1",1.15854101953565e-05,0.334156909435272,1,0.25,0.282521813023964
"Luc7l3",1.17835312657914e-05,0.268559811857185,1,1,0.287353193447589
"Stx12",1.21466856592964e-05,-0.526083407721502,1,1,0.296209076487602
"mt-Co2",1.25513131217965e-05,0.528622891757616,1,1,0.306076321788131
"Slc1a2",1.26163028137566e-05,0.177124995696331,1,1,0.307661160416268
"Xpr1",1.3001690765898e-05,0.307697603547465,1,1,0.317059231017188
"Col1a1",1.57378929442515e-05,0.420115784595887,1,0,0.383784257338516
"Cbx8",1.58271363128688e-05,-0.544721889265892,1,1,0.38596054612562
"Olfr186",1.64069527769324e-05,-1.44233741150619,0,1,0.400099950418275
"Acp2",1.67567754310947e-05,0.367569780574633,1,1,0.408630725662676
"mt-Atp6",1.83064753996646e-05,0.525943549651963,1,1,0.446421709096222
"Elof1",1.93172562378661e-05,-0.564620219610419,1,1,0.471070610616603
"Ppig",1.98176086573279e-05,0.238314963778415,1,1,0.483272204717598
"Ash1l",2.08215072506002e-05,0.276615800031592,1,1,0.507753275813136
"Rbm4b",2.09340299396366e-05,-0.544365126451381,1,1,0.510497254107977
"Rpn1",2.12373971027333e-05,0.239178397251586,1,1,0.517895165747254
"Myo6",2.18679612316141e-05,0.172956349317714,1,1,0.533272102594142
"Fam131c",2.33060529717912e-05,-0.388608957864423,1,1,0.5683414077701
"Zfp462",2.36544140591774e-05,0.469863577244945,1,1,0.576836541247101
"Kif1a",2.44074377494717e-05,0.271789536542654,1,1,0.595199776958616
"Il6st",2.58101139482027e-05,0.45852673354939,1,1,0.629405438740871
"Cdh2",2.65371208194938e-05,0.451608706906424,1,1,0.647134228304176
"Mef2a",2.752095461688e-05,0.257915198475996,1,1,0.671125999287236
"Kmt2c",2.76963130919464e-05,0.338775151942289,1,1,0.675402291060205
"Pde4a",2.81490200020604e-05,0.200701935396722,1,1,0.686442001770246
"Ccdc157",2.90365716498645e-05,0.282553687340988,1,1,0.708085836253595
"Hist2h2aa1",2.91722639968986e-05,0.46512976716678,1,1,0.71139482982837
"Dleu2",2.96219196078156e-05,0.29233419798393,1,1,0.722360131556191
"Isca2",3.03969164175972e-05,-0.548273083959209,1,1,0.741259203759525
"Rpl19",3.07484775267087e-05,-0.32258124290539,1,1,0.749832372966319
"Slc4a4",3.13610287478389e-05,0.260097382652796,1,1,0.7647700470448
"Ankrd12",3.16205174819009e-05,0.183098433468157,1,1,0.771097939313635
"Ypel3",3.20484644694543e-05,-0.305744632501102,1,1,0.781533854552112
"Carns1",3.28591704919202e-05,0.168424499465798,1,1,0.801303731615966
"Atp1b1",3.48838267853284e-05,0.119817959282743,1,1,0.850676999987019
"Uqcrfs1",3.53626893503448e-05,-0.469115270249394,1,1,0.862354542497509
"Ppp1r15a",3.60160605702677e-05,-0.620690693289173,1,1,0.878287653066548
"Olfr455",3.68406484793836e-05,2.46419498829176,0.75,0.5,0.898396053818248
"App",3.69233596949881e-05,0.136643683811575,1,1,0.900413049521979
"Taok1",3.96949020013186e-05,0.276919777327938,1,1,0.967999880204157
"Rufy3",4.0700964012154e-05,0.171463743861792,1,1,0.992533708400387
"Dnah11",4.07359600997013e-05,0.35853312496525,1,1,0.993387122991316
"H2-D1",4.24513679352006e-05,0.50398453038833,1,1,1
"Dnmt3a",4.32032085564235e-05,0.335974600540569,1,1,1
"Ptn",4.34655691195079e-05,0.272666274049152,1,1,1
"Golgb1",4.59952101774786e-05,0.235710133961297,1,1,1
"Cystm1",4.66057690670299e-05,-0.28793581454376,1,1,1
"Olfr47",4.77385268375729e-05,0.290752029422942,0.75,0,1
"Atrx",4.80038870733159e-05,0.2142293114574,1,1,1
"Nat14",4.80484561688976e-05,-0.414057691448737,1,1,1
"Olfr1264",4.83590049753564e-05,-1.78834171897861,0.75,1,1
"Phip",5.17345883172967e-05,0.26059049651015,1,1,1
"Ccp110",5.3228180977239e-05,0.2299655967427,1,1,1
"Agtpbp1",5.72326122888812e-05,0.203452103850522,1,1,1
"Kmt2e",5.79258358552903e-05,0.29179359208399,1,1,1
"Ankrd54",5.85119144336946e-05,-0.532529044097281,1,1,1
"Wnk1",6.18502349403723e-05,0.315766947039593,1,1,1
"Magi1",6.23714464987435e-05,0.30280777795828,1,1,1
"Tst",6.24044337944586e-05,-0.571136705726646,1,1,1
"Ubr2",6.42465872033584e-05,0.31600758067787,1,1,1
"Ncor1",6.88114577551318e-05,0.232411561466571,1,1,1
"Rfx3",6.89132016083812e-05,0.266093768806967,1,1,1
"Junb",6.97795618773031e-05,0.495662107076851,1,1,1
"Hmgb1",6.99782155431292e-05,0.143810801666418,1,1,1
"Olfr1301",7.30524068970629e-05,-2.13416736994598,0.5,1,1
"Dhx15",7.59701367517645e-05,0.35602510541317,1,1,1
"Malat1",7.70533585780106e-05,0.248343380582874,1,1,1
"Apoe",8.15690313491041e-05,0.598704576655685,1,1,1
"Anxa2",8.41972289633446e-05,0.313632902339201,1,0.25,1
"Ric8b",8.65536114817078e-05,0.136674772087694,1,1,1
"Rps2",8.72016467735449e-05,-0.42854878474979,1,1,1
"Sorl1",9.46910873242906e-05,0.258737418799817,1,1,1
"Pcdh9",9.63769367678994e-05,0.35965351039556,1,1,1
"Ranbp2",0.000100843594752039,0.368559045723903,1,1,1
"Selenot",0.000102490416261479,0.146205108080986,1,1,1
"Dio2",0.000119576889476109,-0.768677864023574,0.75,1,1
"Egln1",0.000120989568795812,-0.465592602618926,1,1,1
"Myl12b",0.000122702510466388,-0.366612535127831,1,1,1
"Clstn1",0.000128993835724461,0.126843254496163,1,1,1
"4930581F22Rik",0.00013427023199599,0.457644696409131,1,1,1
"Ppp2r2c",0.000140269955340482,0.258177326533956,1,1,1
"Abca3",0.000144328302277886,0.26309120593281,1,1,1
"Susd6",0.000146452989557129,0.36469325509635,1,1,1
"Ylpm1",0.000150319135236169,0.412867634766244,1,1,1
"Supt4a",0.000151484272987891,-0.372951886841773,1,1,1
"Dnm1l",0.000157987348987988,0.306508703457505,1,1,1
"Slc24a2",0.000158784549756509,0.182233979746934,1,1,1
"Med12l",0.000159652819941166,0.324465246858648,1,1,1
"Hmgb2",0.000160625036415213,0.230207190823299,1,1,1
"Ythdc1",0.000172546814875841,0.17634793343112,1,1,1
"Calm2",0.000174840400245026,0.0864141185287393,1,1,1
"Ldhb",0.000182466077345195,-0.310594180350481,1,1,1
"Ndufa3",0.00018426934014441,0.261781567285333,1,1,1
"Muc2",0.000186428804283405,0.353495462611987,1,0,1
"Sec14l5",0.000189000919612595,0.28532099533238,1,1,1
"Rheb",0.000192129100003503,-0.468008452662329,1,1,1
"Spef1",0.000198101971661741,-0.379787838209462,1,1,1
"Olfr1261",0.000204067638573235,-1.68212520542248,0,1,1
"Borcs7",0.000208268807958849,-0.618287180335187,1,1,1
"Ankrd11",0.000216486357682274,0.297551116155961,1,1,1
"Fkbp4",0.000218800835852231,-0.450100795756383,1,1,1
"Ide",0.000232235429292465,0.303490022582705,1,1,1
"Selenof",0.000246272677934915,-0.421529285192135,1,1,1
"Olfr681",0.000251418418357613,2.59287544027004,0.75,0.5,1
"Tmem151b",0.000252255533471836,0.383202225720771,1,1,1
"Tbc1d32",0.000257926007748663,0.432415635807768,1,1,1
"Pcdh10",0.000257926447758373,0.357543866690909,1,1,1
"Eif3c",0.000258108201456202,0.118307341996501,1,1,1
"Atp6v0c",0.000259664990530379,-0.320999316577795,1,1,1
"Eif3i",0.000263200594496044,-0.480672526437761,1,1,1
"Socs3",0.000263923409996036,0.447545342775271,1,0.25,1
"Ttll7",0.00027178925346271,0.0715171745377945,1,1,1
"Rgs20",0.000280971556278343,-0.578630818809,1,1,1
"Atp6v1f",0.000288072531610972,-0.364535767634085,1,1,1
"2010204K13Rik",0.000305484042247943,-0.568377446080035,1,1,1
"Ran",0.000305815519940466,-0.391235785287846,1,1,1
"Zbtb20",0.000308018700986973,0.310108775379152,1,1,1
"Ankrd17",0.000309379362627693,0.293007006577643,1,1,1
"Gm31557",0.000312091085562437,-0.598676653162114,1,1,1
"Timp3",0.000312553351956639,0.2349639871964,1,0,1
"Olfr181",0.000327341692605133,-1.57144237734358,0.25,0.75,1
"Srsf7",0.000332018108612992,-0.610792556986662,1,1,1
"Sh3pxd2a",0.000332948501718223,0.427248628204467,1,1,1
"Syne2",0.000333611614681026,0.326566483477975,1,1,1
"Gm13499",0.00035709451642134,-0.598001300684276,1,1,1
"Ppp1r14b",0.00036182598975566,-0.342888910671694,1,1,1
"Phf5a",0.000370853064189581,-0.431899004590826,1,1,1
"Gt(ROSA)26Sor",0.000372635641469019,-0.544748204778454,1,1,1
"Gcnt2",0.000384774263511403,0.192007292316016,1,1,1
"Olfr1193",0.000385907219797285,-0.724265172516892,0.25,0.75,1
"Emc6",0.000388557030133142,-0.423968534956802,1,1,1
"Plxnb2",0.000389090442709119,0.351352445311993,1,1,1
"Dmxl2",0.000402645853503125,0.225895668931745,1,1,1
"Snrnp70",0.000413496961754529,0.248379069739535,1,1,1
"4932438A13Rik",0.000416750001642396,0.266081675688164,1,1,1
"Tomm7",0.000438980038867397,0.141488586720099,1,1,1
"Rpgrip1l",0.000449556486898411,0.355462911472683,1,1,1
"Ptprz1",0.00044979786553554,0.531423556421371,1,1,1
"Zfp428",0.000450920712553726,-0.615176457090154,1,1,1
"Pcdh19",0.000456587635138037,0.310856640649775,1,1,1
"Eloc",0.000460267707581025,-0.465808086424284,1,1,1
"Nudc",0.000481891015254237,-0.437792310652804,1,1,1
"Xrn1",0.000484306749915469,0.303787547689539,1,1,1
"Pcp4l1",0.000492724328143305,-0.358321983367153,1,1,1
"Cdip1",0.000494845371378395,0.26790027667263,1,1,1
"Cbl",0.000510232734766408,0.509051131059231,1,1,1
"mt-Nd2",0.000514816511147702,0.530884481165091,1,1,1
"Cct4",0.000529475314026005,-0.455198531020335,1,1,1
"Plcb4",0.000537554130362179,0.375101580584676,1,1,1
"Trib3",0.000538280792112838,-0.624484766674398,1,1,1
"Hsp90b1",0.000540250923064357,0.101608125688279,1,1,1
"Slk",0.000543631929438873,0.399147266542314,1,1,1
"1110008P14Rik",0.000548755545825632,-0.403332442857012,1,1,1
"Tmem63b",0.000556499409836229,0.221133691396824,1,1,1
"Ngrn",0.000558791117380406,-0.490438680458449,1,1,1
"Dnajb9",0.000568905672515094,-0.434330769609883,1,1,1
"C530008M17Rik",0.00057902748190887,0.400020817586061,1,1,1
"Rock1",0.000605273400184586,0.213654589921536,1,1,1
"Gfy",0.000621087117226807,0.102215889933388,1,1,1
"Ell3",0.000631110189073605,-0.609903264324696,1,1,1
"Rbm3",0.000631772496005392,0.167120087872147,1,1,1
"Pcca",0.00065856120811811,-0.46421754731974,1,1,1
"Slc25a33",0.000687661783243567,-0.452412290253026,1,1,1
"Uba2",0.000698135550959799,-0.755166091394293,1,1,1
"Sema6a",0.000701601218623576,0.281172540220882,1,1,1
"Eif3a",0.000718752479831511,0.22479010263386,1,1,1
"Ahsa2",0.000727941424859039,-0.525759551342298,1,1,1
"Iqgap1",0.000753178838357826,0.247899230532581,1,1,1
"Ctxn3",0.0007563040899348,-0.27555773799355,1,1,1
"H3f3b",0.000756812994813011,-0.249366609170371,1,1,1
"Grsf1",0.000764369599922468,-0.368001548928228,1,1,1
"Aco2",0.000765955482871306,0.236774799097564,1,1,1
"Jun",0.000782007862956722,0.310927708277818,1,1,1
"Gm16286",0.000785298656912037,-0.375514354214044,1,1,1
"Gpatch8",0.000790864942169678,0.327861764615885,1,1,1
"Glo1",0.000797644766690573,0.319806732660766,1,1,1
"Vps13b",0.000803901569099086,0.394150285687164,1,1,1
"Sun1",0.000822794020167368,0.246936982516093,1,1,1
"Unc5b",0.000824718890875168,0.213245250813955,1,1,1
"Tmem176a",0.000825108524378786,0.249418309212828,0.75,0,1
"Ccdc187",0.000826014515236284,0.46684875653148,1,1,1
"Upf2",0.000839756357992414,0.285432070558032,1,1,1
"Abr",0.000869220069990851,0.261144180585716,1,1,1
"Ebf2",0.000872009921933851,0.139350481558361,1,1,1
"mt-Nd1",0.000892765607843606,0.419616025232926,1,1,1
"Lrriq1",0.00089637454554625,0.133194221653955,1,1,1
"Rps10",0.000896463005880848,-0.339364240645335,1,1,1
"Tle5",0.000907495717059653,-0.478498298771998,1,1,1
"Kif5b",0.000910122530207553,0.113719306759485,1,1,1
"Map1lc3a",0.000911317866570608,-0.342248407203681,1,1,1
"H2-K1",0.000914197949827977,0.460423801959554,1,1,1
"Zmiz1",0.000926557335874221,0.121949659039769,1,1,1
"Dynll2",0.000928734019964316,0.122791574940001,1,1,1
"Olfr63",0.000947110899058945,0.798321933704741,0.75,0,1
"Ankrd10",0.000951181061638728,-0.477199972457844,1,1,1
"Uba1",0.000965394763652188,0.284964347355315,1,1,1
"Olfr1253",0.000969427047403188,-2.48998493811122,0.25,1,1
"Mrps6",0.00101424360112124,-0.556904877251878,1,1,1
"Pcyox1",0.0010483442076964,0.382916639366279,1,1,1
"Mrto4",0.00106187189746926,-0.496318532847794,1,1,1
"Psmb2",0.00107009924059208,-0.413486304992518,1,1,1
"Oscp1",0.00110552320240853,0.139039112674335,1,1,1
"Map1lc3b",0.00113567810456163,-0.369117009922591,1,1,1
