"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl8",9.38684139688209e-09,-0.292118812993615,1,1,0.000228907514304367
"Rps10",1.15965757795929e-08,-0.398294514772111,1,1,0.000282794096961151
"S100a11",1.20780274612203e-08,-0.387562150179016,1,1,0.000294534777669318
"Ndufa4",1.40900585480107e-08,-0.806429090380054,1,1,0.000343600167751789
"Rpl35",1.82000280381066e-08,-0.340037679112121,1,1,0.000443825883737267
"Oaz1",1.88041789562507e-08,-0.405072737256483,1,1,0.000458558708027129
"Rpl3",1.90344701571597e-08,-0.348313372717728,1,1,0.000464174589252496
"Rpl7a",2.56560343188341e-08,-0.465594920950422,1,1,0.000625648052899089
"Rps5",3.19691824876462e-08,-0.395490068490449,1,1,0.000779600484143741
"Rpl13",3.24952335006291e-08,-0.33519248299901,1,1,0.000792428764146342
"Ptma",3.56231244355781e-08,-0.135743692854301,1,1,0.000868705512486007
"Cox5a",4.61739608819956e-08,-0.333435539738287,1,1,0.00112599821006835
"Clic1",4.63801698246856e-08,-0.5210238845659,1,1,0.00113102682134478
"Uqcrh",5.70469395513731e-08,-0.480159779217373,1,1,0.00139114666789978
"Rpl28",7.63778318440963e-08,-0.364455212103479,1,1,0.00186254980735013
"Rpl10",7.93476779411673e-08,-1.11840939961949,1,1,0.0019349724742733
"Rps13",8.12558355636353e-08,-0.258404792962354,1,1,0.00198150480605481
"Sh3bgrl3",8.16433722723443e-08,-0.405616616628961,1,1,0.00199095527623339
"Atp5g2",9.14665348943327e-08,-0.554606483590829,1,1,0.0022305029199332
"Lgals3",1.12297680257307e-07,-0.326407185941818,1,1,0.00273849123075469
"Cox4i1",1.16893234189498e-07,-0.354324901241124,1,1,0.00285055840894509
"Cox8a",1.19958099381069e-07,-0.219108002348317,1,1,0.00292529821150675
"Eno1",1.35037436321166e-07,-1.50989539073831,0.75,1,0.00329302292212796
"Serf2",1.3582174957228e-07,-0.204511469789227,1,1,0.00331214918506963
"Rpl19",1.39340287136042e-07,-0.197902444743661,1,1,0.00339795224209952
"Vim",1.6807298018859e-07,-0.193595032918327,1,1,0.00409862769487896
"Itm2b",1.76722152802414e-07,-0.449706234668367,1,1,0.00430954641823967
"Slc15a2",1.77599427553765e-07,-1.26473117968752,0.75,1,0.00433093964032611
"Ckb",1.84343838063595e-07,-0.764539889623178,1,1,0.00449540883501883
"Hist1h4d",1.92354300961411e-07,1.31327228585613,1,1,0.00469075198324496
"Sumo2",1.99086576071511e-07,-0.491119662505219,1,1,0.00485492524407987
"Klf2",2.65612976873284e-07,-0.805649477261422,1,1,0.0064772380540319
"Cox5b",2.86809199255828e-07,-0.641757124924098,1,1,0.00699412913305263
"Stoml3",2.99930677353823e-07,-0.828799227943943,1,1,0.00731410949795033
"Ndfip1",3.22114642952306e-07,-0.49731741500857,1,1,0.00785508768303494
"Dynll1",3.256850365727e-07,-0.567514389736476,1,1,0.00794215530186187
"Rps11",3.32843332911246e-07,-0.141324705384741,1,1,0.00811671751637364
"Eif5a",3.56999036419866e-07,-0.368534305628872,1,1,0.00870577850213486
"S100a6",3.93563447251422e-07,-0.133478591453919,1,1,0.00959743822467317
"H2afy",3.93681531641117e-07,-0.276549771510023,1,1,0.00960031783060027
"Rack1",4.62121714098122e-07,-0.32256471628001,1,1,0.0112693001199968
"Rpl32",4.72757401994116e-07,-0.284302187103052,1,1,0.0115286620050285
"Gpx4",6.16676838676922e-07,-0.430027688348865,1,1,0.0150382813879754
"Hint1",8.18831206043787e-07,-0.760187309208416,1,1,0.0199680177905838
"Rps15a",8.49299621919939e-07,-0.207974211259309,1,1,0.0207110205801396
"Polr2l",8.50771496162389e-07,0.973605381281621,1,1,0.020746913705416
"Pkm",9.73752067459147e-07,-0.616385282343844,1,1,0.0237459179170588
"Prdx1",1.01096931232593e-06,-0.563536825971494,1,1,0.0246534976503802
"Atp5j",1.40109972072443e-06,-0.654481516945325,1,1,0.0341672177895859
"Selenok",1.53942167820898e-06,-0.625096539203108,1,1,0.0375403370448041
"Mbd2",1.55625939060184e-06,-0.955849523227,1,1,0.0379509414992164
"Rps27rt",1.57723265003477e-06,0.988063051455309,1,1,0.038462395403748
"Atp5b",2.39604987254511e-06,-0.408070697664078,1,1,0.0584300721918852
"Lgals1",2.42374154553013e-06,-0.336447377733342,1,1,0.0591053613292979
"Tbc1d4",2.69708962934271e-06,0.984248593891338,0.75,1,0.0657712277011513
"Rpl17",2.75700987604934e-06,-0.18185210885629,1,1,0.0672324428373391
"Pfdn5",2.88950150565068e-06,-0.715262476741864,1,1,0.0704633837167976
"Actg1",3.20337018309584e-06,-0.206986283370642,1,1,0.0781173852849752
"Rpl7",3.52148210670004e-06,-0.347712871985951,1,1,0.0858748626539871
"Taldo1",3.92796229669039e-06,-0.27498720313237,1,1,0.0957872885670919
"Eif3f",4.06604644847578e-06,-0.371038497015894,1,1,0.0991546086925304
"Atp5a1",4.11500018825073e-06,-0.415695195969496,1,1,0.100348394590682
"Arpc2",4.59602279596806e-06,-0.226300241758312,1,1,0.112078611902477
"Slc15a3",4.63203021051721e-06,1.03686718263899,1,1,0.112956688713673
"Tmsb4x",6.06093983110848e-06,-0.280398040456988,1,1,0.147802078721411
"Fth1",6.13351417339467e-06,-0.202833289016618,1,1,0.149571876632402
"Ppib",6.19477187638115e-06,-0.323814750235868,1,1,0.151065706977431
"Rpl27",6.30380043283036e-06,-0.284885855937677,1,1,0.153724477355001
"Hsp90ab1",6.90040528725721e-06,-0.284078443602401,1,1,0.168273283335054
"Anxa1",6.99441990570264e-06,-0.498031163851133,1,1,0.170565923820465
"Rps24",7.37937724514799e-06,-0.32558883957671,1,1,0.179953493500179
"Arpc3",7.44864064027766e-06,-0.133237971680178,1,1,0.181642550653811
"Rbx1",7.55654435753209e-06,-0.699375819356346,1,1,0.184273890702777
"Uqcrb",8.26445656532199e-06,-0.499744082818492,1,1,0.201537037801942
"Rpl14",8.84070443321379e-06,-0.0844361459097067,1,1,0.215589418308351
"Hnrnpa0",9.26379322298014e-06,-0.485384733968953,1,1,0.225906861535594
"Arf5",9.35688309137713e-06,-0.410362788833359,1,1,0.228176951066323
"Rpl27a",9.70227626077449e-06,-0.20274308203491,1,1,0.236599708895247
"Brd1",1.00095488930331e-05,-1.23409811810262,0.75,1,0.244092859305505
"Rpl18a",1.01120349790032e-05,-0.213614144177829,1,1,0.246592084997973
"Vps37b",1.14132549781759e-05,1.08010093522956,1,1,0.278323635897796
"Wfdc18",1.19363616956454e-05,-1.22432902254757,0.75,1,0.291080116310009
"Clta",1.31032897371209e-05,-0.142123535442201,1,1,0.31953682352943
"Uba52",1.43581271487422e-05,-0.552862042985335,1,1,0.350137288649228
"Hnrnpf",1.57790668454653e-05,-0.496997435989722,1,1,0.384788324093518
"Psma3",1.61123975732178e-05,-0.643797401528352,1,1,0.39291692722049
"Dbi",1.61234646216588e-05,-0.383721681641259,1,1,0.393186808263772
"Rpsa",1.74386595948309e-05,-0.27532959857476,1,1,0.425259152879546
"Lyz2",1.7737891707333e-05,-0.243102248903172,1,1,0.432556227175022
"Anxa2",2.06396985609464e-05,-0.333097489098782,1,1,0.503319689107238
"Tagln2",2.4820183374039e-05,-0.315048401067109,1,1,0.605264991759315
"Rps29",2.52794438251553e-05,0.764153212239356,1,1,0.616464517120238
"Rpl22",2.77162909227845e-05,-0.148879327331694,1,1,0.675889470443023
"Eif4a1",2.89849116965575e-05,-0.495120758194886,1,1,0.70682605663225
"Gng13",2.91001293057786e-05,-0.668104867104551,1,1,0.709635753250716
"Tsc22d1",3.2336949186191e-05,1.08971598307407,1,1,0.788568842854453
"Nmt1",3.28730346914911e-05,0.896811266635116,1,1,0.801641823986701
"Rpl23",3.31603602650664e-05,-0.233687398117412,1,1,0.808648545423909
"Iigp1",3.5047907992791e-05,0.783813317773063,1,0.333,0.854678284312201
"Rpl12",3.63805338119035e-05,-0.284208701802007,1,1,0.887175697537079
"Cox6b1",3.73719735822701e-05,-0.160346931705378,1,1,0.911352947777238
"Srsf7",3.75284970657575e-05,-0.355772791374377,1,1,0.915169929445563
"Rps6",3.92578482313471e-05,-0.176636214988009,1,1,0.957341886969631
"Atp6v0c",4.03082060006086e-05,-0.571693507206048,1,1,0.98295591153084
"Bsg",4.11242673520955e-05,-0.529867987877569,1,1,1
"Atp5d",4.43858906214628e-05,-0.266562560624014,1,1,1
"Purb",4.5404498164544e-05,-0.693730889432507,1,1,1
"Nme2",4.66688593360677e-05,-0.575399434932306,1,1,1
"Samsn1",4.70427561876149e-05,0.824800783345542,1,1,1
"Rps14",4.92514473604259e-05,-0.193121392459029,1,1,1
"Eif3k",4.98675690158518e-05,-0.271481642948863,1,1,1
"Atp5g1",5.30899405179775e-05,-0.364701006925952,1,1,1
"Selenow",5.4830942617841e-05,-0.414524213999484,1,1,1
"Rps9",5.54040770365591e-05,-0.257862071952836,1,1,1
"Rpl30",6.32571718361209e-05,-0.319269039763591,1,1,1
"Cfl1",6.49954138201793e-05,-0.328156687307669,1,1,1
"Irf8",6.61249852049314e-05,0.862227589245359,1,1,1
"Smdt1",6.6279768027221e-05,-0.235868222616032,1,1,1
"Hnrnpa2b1",6.63243453778581e-05,-0.107006323917046,1,1,1
"Omp",7.41518644406532e-05,-0.569179635680619,1,1,1
"S100a5",7.42264131299414e-05,-0.738731866685291,1,1,1
"Ier3",7.52225955061422e-05,-0.302249618261103,1,1,1
"Gng5",7.58425671301571e-05,-0.292139211760868,1,1,1
"Ndufa11",7.61455092552403e-05,-0.488110659229668,1,1,1
"Rpl26",7.75559477154497e-05,-0.276809022534565,1,1,1
"Sem1",7.88242020146481e-05,-0.0448053283916496,1,1,1
"Anxa5",8.19341372309789e-05,-0.38954541796565,1,1,1
"Atox1",8.56587080270064e-05,-0.0584245505075476,1,1,1
"Psmb3",8.5838561382151e-05,-0.868418120569165,1,1,1
"Rbm3",8.68489453356413e-05,-0.458408809599718,1,1,1
"Arpc1b",8.85311088664267e-05,-0.142376322940602,1,1,1
"Ndufb8",8.85342604898491e-05,-0.573554515951479,1,1,1
"Tmem59",9.14082234624849e-05,-0.580976809523984,1,1,1
"Rhoa",9.24955940063881e-05,-0.323678590848541,1,1,1
"Atp6v1g1",9.53064776709381e-05,-0.291936193847919,1,1,1
"Rpl22l1",0.000100868791183677,-0.367973783084472,1,1,1
"Ppp1r14b",0.000102608475220759,-0.501180677777872,1,1,1
"Bcl2a1d",0.000114372121139461,-1.13521549779177,0.75,1,1
"Ndufa13",0.000119513255090798,-0.121974318949885,1,1,1
"Eef1d",0.000127815818368235,-0.311608518591096,1,1,1
"Rpl36al",0.000140567027892203,-0.290334687423047,1,1,1
"Rps12",0.000141942136870699,-0.133851879724841,1,1,1
"Rnaset2b",0.000142695958484744,1.08857748963649,1,1,1
"Pomp",0.000149062945936489,-0.172317182753781,1,1,1
"Rpl5",0.000156477090420396,-0.12047106241083,1,1,1
"Psmb2",0.000171531250667997,-1.01385724358503,0.75,1,1
"Map1b",0.000172029177324002,-0.846919020137037,1,1,1
"Atp5f1",0.000179864272105769,-0.810012557706511,1,1,1
"Aldoa",0.00017995042633108,-0.182070382016264,1,1,1
"Atp5o",0.000184513480174774,-0.582774041478936,1,1,1
"Hist1h2ap",0.000189432682011803,-1.02759813057312,0.75,1,1
"Cdc42",0.000190825558310689,-0.28724896215309,1,1,1
"Rps19",0.000196415132875113,-0.120458982865258,1,1,1
"Slc25a5",0.00020171651966469,-0.0594375639461413,1,1,1
"Rbm39",0.000201802120533973,-0.190203451412697,1,1,1
"Ighg2b",0.000202450551115182,0.227823202172922,0.75,0,1
"Chchd2",0.000203926992877503,0.0108553167473455,1,1,1
"Rpl24",0.000226034070648452,-0.0320517580552888,1,1,1
"Eif3h",0.000234917578496983,-0.264184531316384,1,1,1
"Rps2",0.000243936628839961,-0.160270989317574,1,1,1
"Tent5c",0.000244931962051038,0.632975607923583,0.75,1,1
"Calm1",0.000258282321149256,-0.16992638569975,1,1,1
"Emp1",0.00025895183495801,-0.615770258536299,1,1,1
"Rps20",0.000259357777238492,-0.162358102254256,1,1,1
"Ier5",0.000275206134253009,-0.554202227931691,1,1,1
"Cd74",0.000285949190998314,-0.457820236431233,1,1,1
"Hk2",0.000287178405105332,0.799561593689685,1,1,1
"Ndufs5",0.000291235926739192,-0.594525944991424,1,1,1
"Pfn1",0.000293148639541904,-0.658755303953359,1,1,1
"Tpt1",0.000294468015518064,-0.199630082042399,1,1,1
"Isg15",0.000325425493565656,-1.01103631676033,0.75,1,1
"Rps8",0.000328243478016032,-0.0420272281562371,1,1,1
"Hspa8",0.000329340424522815,-0.256237125686843,1,1,1
"Clic4",0.000341599823834626,0.714537748048374,1,1,1
"1810037I17Rik",0.000349334359738383,-0.781679247049274,1,1,1
"Runx2",0.000357826016856221,0.76571601664971,1,1,1
"Hsp90b1",0.000374121881894403,-0.579483763584603,1,1,1
"Rpl13a",0.000399924350535938,-0.266582905839774,1,1,1
"Ssr4",0.000412709221937672,-0.599084289289744,1,1,1
"Npm1",0.000413582891630407,-0.415175728747354,1,1,1
"Nr4a3",0.000421773010387403,0.720501171540407,1,1,1
"Cnbp",0.000441029858884087,-0.262230387604763,1,1,1
"Rfk",0.000449516514780984,-0.993350993353376,0.75,1,1
"Calm4",0.000469391219176768,0.13088896490942,0.75,0,1
"Gpr65",0.000476748701914103,0.694646905662878,1,1,1
"Bcl2l11",0.000497301822699164,0.9707151753867,1,1,1
"Actb",0.000498725985103968,-0.178147924019699,1,1,1
"Krtcap2",0.00050873126928299,-0.616635892956311,1,1,1
"Ube2s",0.000518124198325717,-0.613414362893496,1,1,1
"Ssbp2",0.000524455674690996,0.622752344272057,1,1,1
"Fau",0.000563302667055144,-0.116517467569739,1,1,1
"Coro1a",0.000566652064534055,0.00929121553357248,1,1,1
"Rps18",0.000575847649508325,-0.231915631283748,1,1,1
"Clec4n",0.000588547272463929,-0.470273432087507,1,1,1
"Hnrnpu",0.000602458052691667,-0.224642887920129,1,1,1
"Ndufb11",0.000651859719103666,-0.0499039562412402,1,1,1
"Mt2",0.000659363445860219,0.472358580288121,0.75,1,1
"Mif",0.000682212241238787,-0.410993138066545,1,1,1
"Elob",0.000707208994852393,-0.0383152079426847,1,1,1
"Fxyd5",0.000724657173848667,-0.215764520348465,1,1,1
"Tmbim6",0.000745312612879545,-0.286117970405548,1,1,1
"Rps15",0.000755148216334184,-0.0570453912827045,1,1,1
"Lrp8",0.000765561823736233,0.435266606128566,0.75,1,1
"Ndufb7",0.000772544913574001,-0.200214500646446,1,1,1
"Sept3",0.0007835042292977,0.323318843429647,0.75,0.667,1
"Ranbp1",0.000787425939190139,-0.752797528840344,1,1,1
"Kif5b",0.000794349716685662,-0.161152971392994,1,1,1
"Rabac1",0.00080831482702234,-0.237908260667002,1,1,1
"Sec61b",0.000809628158956617,-0.0790610634501636,1,1,1
"Pdia3",0.00081516296353371,-0.168154611239366,1,1,1
"Ehf",0.000874695277027853,0.197890094425047,0.75,0.333,1
"Selenof",0.000918358963892238,-0.081177161714074,1,1,1
"Tspo",0.000990791583487396,-0.59350073377936,1,1,1
"Cd9",0.00101944533630139,-0.580893992585434,1,1,1
"Nlrc5",0.00104348705976054,0.591539367084724,1,1,1
"Srp9",0.00107320990248872,-0.180624479394405,1,1,1
"Ifitm6",0.00111106215637069,-0.490866866317591,1,1,1
"Ptprf",0.00113171291092651,0.107206866824858,0.75,0,1
"Glcci1",0.00113197462745534,0.34261346238608,0.75,1,1
"Anp32b",0.00113495269828373,-0.274994058695825,1,1,1
"Ms4a6c",0.00113550327540181,-0.256655218173587,1,1,1
"Tuba1a",0.0011459993999015,0.748049759033257,1,1,1
"Srp14",0.00116819318453984,-0.415862899181847,1,1,1
"Ube2d3",0.00121617987396109,-0.303354427956944,1,1,1
"mt-Nd3",0.00121722979913882,0.95009359539616,1,1,1
"Tyrobp",0.00125012981098384,0.0131266108474293,1,1,1
"Elmsan1",0.0012644284916326,0.706321855976188,1,1,1
"Klk1",0.00129891888802266,0.719154417510556,1,1,1
"Gpi1",0.00133564996411294,-0.25995718714277,1,1,1
"Spint2",0.00139579125045899,0.45061401009562,0.75,1,1
"Mdh2",0.00139845358056074,-0.200017641139276,1,1,1
"Calr",0.00141387036026251,-0.544066724937432,1,1,1
"Cotl1",0.00142880499762336,-0.445364753728612,1,1,1
"Gnai2",0.00145453152905805,-0.0335698283926296,1,1,1
"Vdac2",0.00151022216441576,-0.725886043871381,1,1,1
"Hspa1b",0.00151139669286662,0.260084075205501,0.75,1,1
"D8Ertd738e",0.00155595157245004,-0.0926828511219309,1,1,1
"Kit",0.00157569288851747,0.402734996735383,0.75,1,1
"Gnal",0.00158904327492417,-0.398454580216227,1,1,1
"Fam168b",0.00164142683988877,0.910537198478037,1,1,1
"Cwc25",0.00167454193474744,0.609966780075744,1,1,1
"Zfp36",0.00170290256334577,-0.991832799873055,1,1,1
"Tnrc6a",0.00172225275967277,1.35381744005975,1,1,1
"Rps26",0.00180323473511363,-0.0756980648604397,1,1,1
"Calm2",0.0018288140205493,-0.109737331018049,1,1,1
"Cd300ld",0.00183679653992083,0.782897051048374,1,1,1
"Brk1",0.0018814615835355,-0.1615214003155,1,1,1
"H2-D1",0.00189895431648018,-0.21348913829384,1,1,1
"Psma7",0.00198898361582398,-0.368592079764417,1,1,1
"Snu13",0.00200308926544253,-0.300810596925444,1,1,1
"Gabarap",0.00202924485839693,-0.0903056649411189,1,1,1
"Kctd10",0.00204084931698358,0.5646747530567,1,1,1
"Dnase1l3",0.00206265585072775,0.37906868132635,0.75,1,1
"Ndufb9",0.0021050683428169,-0.708509189102119,1,1,1
"Ndufab1",0.00215179649191414,-0.474204688585423,1,1,1
"Akr1a1",0.00215426093800128,0.0276975665808621,1,1,1
"Runx3",0.00215981514102788,0.647572556971515,1,1,1
"Psmb5",0.0021867312099739,-0.263217196577828,1,1,1
"Ell2",0.00220825320001085,0.575710422170011,1,1,1
"Ncf1",0.00232086929738462,0.706751027521014,1,1,1
"Rps25",0.00236036821896825,-0.0696111110555755,1,1,1
"Atp5l",0.00236924865902907,-0.088153420132794,1,1,1
"Ybx3",0.00238664437665854,-0.410176835956645,1,1,1
"Abcb1b",0.00239416047085614,0.821321477220206,1,1,1
"H2-DMa",0.00241393575454009,-0.244376304500841,1,1,1
"Mgl2",0.00243810038216308,-1.22307539096562,0.75,1,1
"Cct5",0.00264680792597513,-0.0748423046768347,1,1,1
"Timm13",0.00265106583664704,-0.352644536630912,1,1,1
"Ndufc2",0.00269027678852289,-0.531660767620094,1,1,1
"Cox7a2",0.00269826799782524,-0.19474009644926,1,1,1
"Rps28",0.00271809503603031,0.615973870586349,1,1,1
"Ap2b1",0.00272982879301343,0.598847458732404,1,1,1
"Pgam1",0.00275525801889453,-0.659237442414091,1,1,1
"Actr3",0.00276320281637127,-0.262278198422129,1,1,1
"Sfr1",0.00278421997691871,-0.543960998603032,1,1,1
"Cox6c",0.00282721356027383,0.0905344127374024,1,1,1
"Sf3b6",0.00284476866921154,-0.420750674181404,1,1,1
"Cxcl16",0.00297993141230309,0.679466093705328,1,1,1
"Cyba",0.00299857036432622,-0.12059532907878,1,1,1
"Eef1a1",0.00300309128581892,-0.44966872588093,1,1,1
"Rpl23a",0.00302557487066747,-0.161840656479761,1,1,1
"Stmn1",0.00310760094026651,-0.421167180868287,1,1,1
"Arid5a",0.00314613679622594,0.687771949451302,1,1,1
"Wfdc17",0.00322791393379528,-0.0345048306802349,1,1,1
"Cox7b",0.00325573698111265,-0.0539619314073549,1,1,1
"Ndufb5",0.00329276050310438,-0.50739396683265,1,1,1
"Tob2",0.00333595487736708,0.562239340983034,1,1,1
"Park7",0.00337735122793978,-0.141600196356103,1,1,1
"Atp5e",0.00341765534434497,-0.241802124939122,1,1,1
"Uqcrq",0.00342459523089945,-0.127921237237431,1,1,1
"Rnaset2a",0.00345269323330677,0.488837251675116,0.75,1,1
"Pnrc1",0.00353142411406916,-0.437884787043059,1,1,1
"Ahr",0.00354763569686392,0.827589865087986,1,1,1
"Srrm2",0.00365115810562224,-0.0749138876814262,1,1,1
"Trmt112",0.00367805097983152,-0.509227335304304,1,1,1
"Ccdc12",0.00379760923227764,-0.664371974634806,1,1,1
"Nucb2",0.00382969915863781,0.636539378379362,1,1,1
"Tmem71",0.00384090451882726,0.534950355701551,1,1,1
"Olfm1",0.00388522874117417,-0.364654451405608,1,1,1
"Ndufb10",0.00391190515804423,-0.533913358942411,1,1,1
"Atp5j2",0.00398031738810866,-0.477146622111619,1,1,1
"Ppp1ca",0.00398595396775636,-0.217256217561307,1,1,1
"Ifi30",0.00403200006180316,-0.228002942434616,1,1,1
"Ccl3",0.00411490562834724,-0.530562735992591,1,1,1
"Tnfaip2",0.00414119116354702,0.58562166279085,1,1,1
"Ubxn1",0.00422788785297613,-0.168653234660547,1,1,1
"Ddx5",0.00424361638905718,-0.123945806369297,1,1,1
"Atpif1",0.00424449766936216,-0.276094574759588,1,1,1
"Reep5",0.00442056034269213,0.0291026762472353,1,1,1
"Atp6v0e",0.00444556496267957,-0.116939425217764,1,1,1
"Pabpn1",0.0044730262152419,-0.463328498004642,1,1,1
"Tmem176a",0.00455256036282007,-0.334485737703866,1,1,1
"Ctsh",0.00455806432355945,-0.313089540913834,1,1,1
"Ptafr",0.00459281169947754,0.578126153763988,1,1,1
"Dad1",0.00460845446936891,-0.0781636655613969,1,1,1
"Ngfr",0.00468292267854721,0.36837059880395,1,0,1
"Tmem135",0.00477692276382666,0.51835760427508,1,1,1
"Cct2",0.0048638197606568,-0.375906385973144,1,1,1
"Gnas",0.00488498699401872,-0.455322916028695,1,1,1
"Rab14",0.00495173222288098,-0.37857573731295,1,1,1
"Hnrnpk",0.00496191851364514,-0.55097611676524,1,1,1
"Sar1b",0.0050755057184418,-0.560775051533705,1,1,1
"Mdh1",0.00512669099251112,-0.297704835858221,1,1,1
"Mir142hg",0.00512726580733281,0.241904707913772,0.75,1,1
"Mpc1",0.00512968417020307,-0.38211334363837,1,1,1
"Rtn1",0.00519275832859608,0.523491727726177,1,1,1
"Unc45a",0.00520024538865398,0.520917967755104,1,1,1
"Pdia6",0.00524704365655304,-0.269682281724115,1,1,1
"H2afz",0.00527131843975031,0.114637983038727,1,1,1
"Ran",0.00542483151631944,-0.807305335453473,0.75,1,1
"Sept7",0.00549803009014505,-0.510535323022752,1,1,1
"Rex1bd",0.00550193354529822,-0.587332612482902,1,1,1
"Gtpbp1",0.00560924330760365,0.176028022625157,0.75,1,1
"Ndufb4",0.00572305103707659,-0.206288572018852,1,1,1
"Lamp1",0.00572976586823536,-0.172145083125224,1,1,1
"Psma4",0.00581567171008975,-0.658623792647412,1,1,1
"Ndufa7",0.00582085547057136,-0.171522432018892,1,1,1
"Cblb",0.00585977071421283,0.516389237945533,1,1,1
"Wdfy4",0.00586038056494439,0.483736913549845,0.75,1,1
"Tomm6",0.00589014338726816,-0.781455330816158,0.75,1,1
"P2ry10",0.00589114574121974,0.547126131792958,1,1,1
"A430035B10Rik",0.00610853879345117,0.482491955404553,1,0.667,1
"Myl12b",0.00616073909247481,-0.211446050377222,1,1,1
"Rps16",0.00618275704342189,-0.373401440120835,1,1,1
"Irak1",0.00619502903837187,0.527065161450855,1,1,1
"Spn",0.00620144947474381,0.527731419556041,1,1,1
"Rps23",0.00620184478692568,-0.0978939484894692,1,1,1
"Itgae",0.00625865382603901,0.358676661094777,0.75,1,1
"Cd40",0.00643572885834497,0.554667390576347,1,1,1
"Tmem123",0.00643773914743881,0.516032967681087,1,1,1
"Srsf2",0.00644996655247526,-0.140106233576868,1,1,1
"Tma16",0.00645179652910262,0.172873697682653,0.75,1,1
"Nr4a2",0.00647552759074106,0.64677539517593,1,1,1
"Mpc2",0.00655043724386058,-0.803311190873595,0.75,1,1
"Cd8b1",0.00658612554018529,0.736034135518503,0.75,1,1
"Tubb4b",0.00659373122543355,-0.353927273265372,1,1,1
"Gpx1",0.00662585129171031,-0.383284669332745,1,1,1
"Ets1",0.00665180815212172,0.174320955938248,0.75,1,1
"Spcs1",0.00665871726603114,-0.831791406540725,0.75,1,1
"Gnb2",0.00666823883991787,-0.0621998768108036,1,1,1
"Nav2",0.00667962208076013,0.47020668697319,1,0.667,1
"Sell",0.00673530180935139,0.837339076249919,1,1,1
"Slc25a3",0.00678564667280131,-0.111847841027647,1,1,1
