"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006119","oxidative phosphorylation",127,-0.678852348822825,-2.49350928912357,1e-10,1.37727272727273e-08,1.17703349282297e-08,1154,"tags=46%, list=6%, signal=44%","Ndufs2/Ndufs4/Park7/Slc25a33/mt-Cytb/Sdhd/Uqcrfs1/Ndufab1/Ndufs6/Ndufa11/Iscu/Ndufb9/Cox5a/Ndufa10/Ndufb8/Dld/Ndufs1/Dguok/Ndufa12/Uqcrq/Ndufb7/Cox4i1/Ndufb5/Sdhc/Cox7a2l/Uqcc2/Ndufa13/Chchd10/Ndufb6/Ndufb10/Ndufc2/Uqcc3/Ndufb11/Ndufa5/Ndufs5/Uqcrb/Cox6b1/Cox7a2/Cox5b/Ndufb3/Ndufv3/Ndufa2/Ndufb2/Ndufa7/Cox8a/Uqcrh/mt-Nd3/Uqcr10/Ndufb4/Cox6a1/Cox7c/Ndufc1/Cox7b/Ndufa6/Ndufa3/Cox6c/Ndufa1/Uqcr11/mt-Nd4l"
"GO:0006754","ATP biosynthetic process",83,-0.719741836461258,-2.47159035646845,1e-10,1.37727272727273e-08,1.17703349282297e-08,1154,"tags=43%, list=6%, signal=41%","Ndufs2/Ndufs4/Sdhd/Ndufab1/Ndufs6/Ndufa11/Aldoa/Ndufb9/Ndufa10/Ndufb8/Ndufs1/Ndufa12/Atp6v1a/Ndufb7/Ndufb5/Sdhc/Ndufa13/Ndufb6/Ndufb10/Ndufc2/Uqcc3/Ndufb11/Ndufa5/Ndufs5/Ndufb3/Ndufv3/Ndufa2/Ndufb2/Ndufa7/mt-Nd3/Ndufb4/Ndufc1/Ndufa6/Ndufa3/Ndufa1/mt-Nd4l"
"GO:0009060","aerobic respiration",172,-0.617790812406946,-2.35594410844524,1e-10,1.37727272727273e-08,1.17703349282297e-08,1154,"tags=39%, list=6%, signal=37%","Ndufs2/Ndufs4/Park7/Sirt3/Slc25a33/mt-Cytb/Sdhd/Idh1/Uqcrfs1/Ndufab1/Ndufs6/Aco2/Mtfr1l/Ide/Ndufa11/Iscu/Ndufb9/Cox5a/Ndufa10/Ndufb8/Dld/Ndufs1/Mrps36/Dguok/Ndufa12/Mdh1/Mup4/Uqcrq/Ndufb7/Cox4i1/Ndufb5/Sdhc/Cox7a2l/Uqcc2/Ndufa13/Chchd10/Ndufb6/Ndufb10/Ndufc2/Uqcc3/Ndufb11/Ndufa5/Ndufs5/Uqcrb/Cox6b1/Cox7a2/Cox5b/Ndufb3/Ndufv3/Ndufa2/Ndufb2/Ndufa7/Cox8a/Uqcrh/mt-Nd3/Uqcr10/Ndufb4/Cox6a1/Cox7c/Ndufc1/Cox7b/Ndufa6/Ndufa3/Cox6c/Ndufa1/Uqcr11/mt-Nd4l"
"GO:0140888","interferon-mediated signaling pathway",81,0.872160811746664,2.17027300202918,1e-10,1.37727272727273e-08,1.17703349282297e-08,586,"tags=31%, list=3%, signal=30%","Isg15/Irf7/Zbp1/Oasl2/Usp18/Stat1/Ifitm3/Irgm1/Parp14/Igtp/Ifih1/Parp9/Samhd1/Stat2/Oas1a/Irgm2/Adar/Oasl1/Oas3/Trim56/Nlrc5/Oas1g/Irf1/Jak2/Ifitm1"
"GO:0045333","cellular respiration",218,-0.546731669773216,-2.16680125278418,1e-10,1.37727272727273e-08,1.17703349282297e-08,1154,"tags=34%, list=6%, signal=32%","Ndufs2/Ndufs4/Park7/Sirt3/Slc25a33/mt-Cytb/Sdhd/Idh1/Uqcrfs1/Ndufab1/Ndufs6/Chchd5/Aco2/Mtfr1l/Ide/Ndufa11/Iscu/Ndufb9/Il10rb/Cox5a/Ppargc1a/Ndufa10/Ndufb8/Dld/Ndufs1/Mrps36/Dguok/Cisd1/Ndufa12/Mdh1/Mup4/Uqcrq/Prkaca/Ndufb7/Cox4i1/Ndufb5/Sdhc/Mtln/Cox7a2l/Uqcc2/Ndufa13/Chchd10/Ndufb6/Ndufb10/Ndufc2/Uqcc3/Ndufb11/Ndufa5/Sdhaf4/Ndufs5/Uqcrb/Cox6b1/Cox7a2/Cox5b/Ndufb3/Ndufv3/Ndufa2/Ndufb2/Ndufa7/Cox8a/Uqcrh/mt-Nd3/Uqcr10/Ndufb4/Cox6a1/Cox7c/Ndufc1/Cox7b/Ndufa6/Ndufa3/Cox6c/Ndufa1/Uqcr11/mt-Nd4l"
"GO:0051607","defense response to virus",277,0.814764440117498,2.16312876780964,1e-10,1.37727272727273e-08,1.17703349282297e-08,761,"tags=26%, list=4%, signal=25%","Ifit3/Isg15/Cxcl10/Ifit1/Bst2/Rsad2/Ifit3b/Irf7/Gbp2/Zbp1/Oasl2/Ccl5/Usp18/Stat1/Rtp4/Ifitm3/Irgm1/Ifit2/Gbp7/Slfn9/Ifi203/Igtp/Ifih1/Ddx60/Isg20/Eif2ak2/Parp9/Ifit1bl1/Samhd1/Stat2/Trim12a/Mndal/Dhx58/Oas1a/Trim30a/Irgm2/Trim34a/Dtx3l/Il33/Znfx1/Adar/Trim12c/Gbp5/Trim25/Apobec3/Oasl1/F2rl1/Tlr3/Gbp4/Slfn8/Oas3/Pml/Trim56/Mlkl/Cxadr/Trim21/Nt5c3/Nlrc5/Oas1g/Ddx21/Irf1/Pmaip1/Il1b/Apobec1/Ifitm1/Ilrun/Trim26/Pycard/Exosc4/Zc3hav1/Cgas"
"GO:0035456","response to interferon-beta",67,0.89134117098559,2.15391410812997,1e-10,1.37727272727273e-08,1.17703349282297e-08,672,"tags=45%, list=3%, signal=43%","Ifit3/Ifit1/Bst2/Gbp2/Iigp1/Xaf1/Stat1/Gbp3/Ifitm3/Irgm1/Gbp7/Ifi203/Igtp/Ifi47/Ifi211/Mndal/Gbp6/Oas1a/Ifi204/Irgm2/Ifi202b/Tgtp1/Tlr3/Calm1/Pnpt1/Tgtp2/Oas1g/Irf1/Ifitm1/Ifi205"
"GO:0035458","cellular response to interferon-beta",58,0.891109128634601,2.12443621646455,1e-10,1.37727272727273e-08,1.17703349282297e-08,463,"tags=43%, list=2%, signal=42%","Ifit3/Ifit1/Gbp2/Iigp1/Stat1/Gbp3/Irgm1/Gbp7/Ifi203/Igtp/Ifi47/Ifi211/Mndal/Gbp6/Oas1a/Ifi204/Irgm2/Ifi202b/Tgtp1/Tlr3/Calm1/Pnpt1/Tgtp2/Oas1g/Irf1"
"GO:0009615","response to virus",347,0.791141869259368,2.11569695244973,1e-10,1.37727272727273e-08,1.17703349282297e-08,1070,"tags=25%, list=6%, signal=24%","Ifit3/Isg15/Ifi27l2a/Cxcl10/Ifit1/Bst2/Rsad2/Ifit3b/Irf7/Gbp2/Zbp1/Oasl2/Ccl5/Usp18/Stat1/Rtp4/Ifitm3/Irgm1/Ifit2/Gbp7/Slfn9/Ifi203/Igtp/Ifih1/Ddx60/Isg20/Eif2ak2/Parp9/Ifit1bl1/Lgals9/Stmn1/Samhd1/Stat2/Trim12a/Mndal/Dhx58/Nmi/Oas1a/Trim30a/Irgm2/Trim34a/Dtx3l/Il33/Znfx1/Tgtp1/Adar/Trim12c/Lcn2/Gbp5/Trim25/Apobec3/Oasl1/F2rl1/Tlr3/Gbp4/Slfn8/Oas3/Pml/Trim56/Mlkl/Cxadr/Trim21/Nt5c3/Itgb6/Nlrc5/Oas1g/Ddx21/Irf1/Pmaip1/Clu/Il1b/Apobec1/Ifitm1/Ilrun/Trim26/Pycard/Exosc4/Zc3hav1/Cgas/Cd2ap/Oas2/Morc3/Trim27/Htra1/Nfkb1/Sap30bp/Lgals8/Ext1"
"GO:0045069","regulation of viral genome replication",82,0.841931018003125,2.09368639430823,1e-10,1.37727272727273e-08,1.17703349282297e-08,920,"tags=33%, list=5%, signal=31%","Isg15/Bst2/Rsad2/Oasl2/Ccl5/Ifitm3/Gbp7/Ifi203/Top2a/Ifih1/Isg20/Eif2ak2/Ltf/Mndal/Oas1a/Znfx1/Adar/Fam111a/Apobec3/Oasl1/Oas3/Oas1g/N4bp1/Ifitm1/Zc3hav1/Oas2/Srpk1"
"GO:0019882","antigen processing and presentation",101,0.829772230497565,2.09214044758259,1e-10,1.37727272727273e-08,1.17703349282297e-08,1195,"tags=31%, list=6%, signal=29%","H2-Q7/B2m/Psmb8/H2-T23/H2-T22/H2-Ab1/Cd74/H2-K1/Psmb9/H2-D1/Tap1/H2-Q4/H2-Aa/H2-Eb1/H2-Q6/Psme1/Tapbp/Mpeg1/Psme2/Tap2/Thbs1/Fcer1g/H2-DMb1/Pycard/H2-M3/Tapbpl/Azgp1/Rab32/Ext1/H2-Q10/Rab35"
"GO:0034341","response to type II interferon",132,0.808139886465749,2.08668769961357,1e-10,1.37727272727273e-08,1.17703349282297e-08,1407,"tags=34%, list=7%, signal=32%","Bst2/H2-Q7/Gbp2/Ccl5/Stat1/Gbp3/Cd74/Ifitm3/Irgm1/Gbp7/Parp14/Igtp/Sp100/Parp9/Gbp6/Irgm2/Tgtp1/Cxcl16/Gbp5/Tlr3/Daxx/Gbp4/Gbp9/Calm1/Ubd/Capg/Vim/Trim21/Nlrc5/Irf1/Slk/Jak2/Ifitm1/Cd47/Aqp4/Myo18a/Ass1/Dapk3/Myo1c/Aif1/Zyx/Ifitm2/Atl3/Stxbp1/Ciita"
"GO:0002832","negative regulation of response to biotic stimulus",121,0.808782020692546,2.07116691758472,1e-10,1.37727272727273e-08,1.17703349282297e-08,724,"tags=29%, list=4%, signal=28%","Isg15/Usp18/H2-T23/Irgm1/Parp14/Ifi203/Igtp/Tap1/Lgals9/Ltf/Samhd1/Serping1/Stat2/Mndal/Dhx58/Nmi/Oas1a/Irgm2/Trafd1/Adar/Clec2d/Aurkb/Susd4/Oas3/Tap2/Trib1/Ahr/Cd274/Trim21/Nlrc5/Oas1g/Grn/Ilrun/Sfn/H2-M3"
"GO:1903900","regulation of viral life cycle",116,0.805817877844611,2.05648516759592,1e-10,1.37727272727273e-08,1.17703349282297e-08,920,"tags=30%, list=5%, signal=29%","Isg15/Bst2/Rsad2/Oasl2/Ccl5/Cd74/Ifitm3/Gbp7/Ifi203/Top2a/Ifih1/Isg20/Eif2ak2/Ltf/Trim12a/Mndal/Oas1a/Trim30a/Znfx1/Adar/Trim12c/Fam111a/Trim25/Apobec3/Oasl1/Oas3/Trim21/Oas1g/N4bp1/Nectin2/Ifitm1/Zc3hav1/Oas2/Kpna2/Srpk1"
"GO:0050792","regulation of viral process",145,0.787090010298766,2.04218837711177,1e-10,1.37727272727273e-08,1.17703349282297e-08,1202,"tags=30%, list=6%, signal=29%","Isg15/Bst2/Rsad2/Oasl2/Ccl5/Stat1/Cd74/Ifitm3/Gbp7/Ifi203/Top2a/Ifih1/Sp100/Isg20/Eif2ak2/Ltf/Trim12a/Mndal/Oas1a/Trim30a/Znfx1/Adar/Trim12c/Fam111a/Trim25/Apobec3/Oasl1/Oas3/Trim21/Oas1g/N4bp1/Nectin2/Ifitm1/Larp7/Zc3hav1/Oas2/Kpna2/Srpk1/Trim27/Axl/Hexim1/Trim13/Mdfic/Dynlt1f"
"GO:0001906","cell killing",184,0.762289481308474,2.00094678940103,1e-10,1.37727272727273e-08,1.17703349282297e-08,1281,"tags=22%, list=7%, signal=20%","Cxcl10/H2-Q7/Gbp2/B2m/H2-T23/H2-T22/Gbp3/H2-K1/Gbp7/H2-D1/Igtp/Tap1/H2-Q4/Lgals9/Ltf/H2-Q6/Irgm2/C3/Clec2d/Gbp5/Pglyrp1/F2rl1/Tap2/Hmgn2/Pnp/Rnf19b/Lgals3/Nectin2/Emp2/Cxcl12/H2-M3/Lag3/Azgp1/Cfh/H2-Q10/Ceacam1/Tyrobp/Gfer/Ctsc/Ccl20"
"GO:0001959","regulation of cytokine-mediated signaling pathway",141,0.771293853798611,1.99964281036997,1e-10,1.37727272727273e-08,1.17703349282297e-08,1168,"tags=25%, list=6%, signal=23%","Isg15/Irf7/Zbp1/Ccl5/Usp18/Cd74/Irgm1/Parp14/Igtp/Parp9/Samhd1/Stat2/Oas1a/Irgm2/Adar/F2rl1/Oas3/Casp4/Tslp/Trim56/Nlrc5/Usp25/Oas1g/Pycard/Tnfrsf1a/Adam17/Csf1/Il6st/Ccdc3/Ecm1/Axl/Ext1/Trim44/Otud4/Vrk2"
"GO:0060759","regulation of response to cytokine stimulus",150,0.766371172101759,1.99228743321051,1e-10,1.37727272727273e-08,1.17703349282297e-08,1179,"tags=25%, list=6%, signal=23%","Isg15/Irf7/Zbp1/Ccl5/Usp18/Cd74/Irgm1/Parp14/Igtp/Ifih1/Parp9/Samhd1/Stat2/Oas1a/Irgm2/Adar/F2rl1/Oas3/Casp4/Tslp/Trim56/Nlrc5/Usp25/Oas1g/Pycard/Tnfrsf1a/Adam17/Csf1/Il6st/Ccdc3/Ecm1/Axl/Ext1/Trim44/Otud4/Vrk2/Klf4"
"GO:0042742","defense response to bacterium",229,0.73604076032273,1.94474264764117,1e-10,1.37727272727273e-08,1.17703349282297e-08,800,"tags=22%, list=4%, signal=21%","Isg15/Gbp2/Iigp1/B2m/H2-T23/Gbp3/Irgm1/H2-K1/Rnf213/Gbp7/Igtp/Plac8/Lgals9/Ltf/Gbp6/Oas1a/Sprr2a3/Krt6a/Irgm2/Il33/Znfx1/Mpeg1/Lcn2/Gbp5/Reg3g/Pglyrp1/F2rl1/Gbp4/Oas3/Serpine1/Gbp9/Casp4/Tslp/Hp/Hmgb2/Oas1g/Il1b/Grn/Fcer1g/Epha2/Ppl/Pycard/Anxa3/S100a14/App/H2-M3/Tnfrsf1a/Rnf31/Gsdmd/Adam17"
"GO:0050777","negative regulation of immune response",184,0.732061613389329,1.92160113824574,1e-10,1.37727272727273e-08,1.17703349282297e-08,1372,"tags=24%, list=7%, signal=23%","Isg15/Usp18/H2-T23/Parp14/Ifi203/Tap1/Lgals9/Samhd1/Serping1/Stat2/Mndal/Dhx58/Nmi/Oas1a/Anxa1/Trafd1/Il33/Adar/Clec2d/Pglyrp1/Aurkb/Susd4/Oas3/Tap2/Ahr/Cd274/Trim21/Nlrc5/Oas1g/Irf1/Grn/Lgals3/Gpx2/Parp3/Sfn/H2-M3/Psmb4/Trim27/Ceacam1/Alox15/Gfer/Lyar/Eif4e2/Col3a1/Serpinb9"
"GO:0045088","regulation of innate immune response",429,0.708725176616265,1.89977288971157,1e-10,1.37727272727273e-08,1.17703349282297e-08,761,"tags=17%, list=4%, signal=17%","Isg15/Rsad2/Irf7/Gbp2/Zbp1/Usp18/H2-T23/Gbp3/Cd74/Irgm1/Gbp7/Parp14/Ifi203/Igtp/Ifih1/Tap1/Ddx60/Eif2ak2/Parp9/Lgals9/Ltf/Samhd1/Serping1/Ifi35/Stat2/Ifi211/Trim12a/Mndal/Dhx58/Nmi/Oas1a/Ifi204/Trim30a/Irgm2/Trafd1/Znfx1/Adar/Trim12c/Clec2d/Gbp5/Reg3g/Trim25/Serpinb1a/Oasl1/F2rl1/Tlr3/Aurkb/Fosl1/Susd4/Oas3/Cd14/Tap2/Cd274/Casp4/Trim56/Hmgb2/Trim21/Nlrc5/Oas1g/N4bp1/Irf1/Tnip3/Grn/Nectin2/Ipo5/Sfn/Pycard/Apoe/S100a14/Ifi205/Akt1/App/Zc3hav1/H2-M3/Cgas"
"GO:0002449","lymphocyte mediated immunity",288,0.694969401006798,1.84723192718987,1e-10,1.37727272727273e-08,1.17703349282297e-08,2149,"tags=22%, list=11%, signal=20%","Slfn2/Rsad2/Irf7/H2-Q7/B2m/H2-T23/H2-T22/Cd74/H2-K1/H2-D1/Tap1/H2-Q4/Lgals9/Serping1/H2-Q6/C3/Clec2d/Il25/Susd4/Tap2/Ahr/Cd274/Pnp/Nsd2/Il1b/Fcer1g/Rnf19b/Nectin2/Parp3/Tcirg1/C1ra/Emp2/H2-M3/Msh2/Atad5/Lag3/Msh6/Azgp1/Cfh/Rnf168/H2-Q10/Fbxo38/Ceacam1/Ung/Gfer/Mad2l2/Ctsc/Serpinb9/H2-DMa/Pik3r1/Tfrc/Ercc1/Il1r1/Rab27a/C1s1/C1qa/C1qc/Trpm4/Igf2/Prkaa1/Muc4/Myd88/Tnfsf13/C1qb"
"GO:0031348","negative regulation of defense response",233,0.699274546910326,1.84548843592823,1e-10,1.37727272727273e-08,1.17703349282297e-08,1372,"tags=23%, list=7%, signal=22%","Isg15/Usp18/H2-T23/Irgm1/Parp14/Ifi203/Igtp/Tap1/Lgals9/Samhd1/Serping1/Stat2/Mndal/Dhx58/Nmi/Oas1a/Irgm2/Trafd1/Il33/Adar/Clec2d/Pbk/Reg3g/Pglyrp1/Aurkb/Susd4/Oas3/Tap2/Ahr/Ldlr/Trim21/Nlrc5/Oas1g/Grn/Sod1/Cxcl17/Uaca/Gpx2/Ilrun/Sfn/Apoe/Gstp1/Mvk/H2-M3/Tnfrsf1a/Psmb4/Htra1/Nfkb1/Ceacam1/Gfer/Lyar/Eif4e2/Cx3cl1/Serpinb9"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",310,0.689152865485612,1.83783442333564,1e-10,1.37727272727273e-08,1.17703349282297e-08,2149,"tags=23%, list=11%, signal=21%","Slfn2/Rsad2/Irf7/H2-Q7/B2m/H2-T23/H2-T22/Cd74/H2-K1/H2-D1/H2-Q4/Serping1/H2-Q6/Il18bp/Anxa1/Il33/C3/Il25/Susd4/Tap2/Ahr/Cd274/Pnp/Nsd2/Irf1/Il1b/Fcer1g/Otud5/Jak2/Nectin2/Vegfa/Parp3/Tcirg1/C1ra/Emp2/H2-M3/Hras/Msh2/Atad5/Nfkb2/Adam17/Msh6/Azgp1/Cfh/Rnf168/H2-Q10/Fbxo38/Ceacam1/Ung/Mad2l2/Ctsc/Pla2g4a/Serpinb9/H2-DMa/Tfrc/Ercc1/Relb/Il1r1/Rab27a/Gadd45g/C1s1/C1qa/C1qc/Tnfaip3/Trpm4/Prkaa1/Tmem98/Muc4/Myd88/Tnfsf13/C1qb"
"GO:0002218","activation of innate immune response",294,0.688144179270013,1.83247094404086,1e-10,1.37727272727273e-08,1.17703349282297e-08,761,"tags=16%, list=4%, signal=16%","Rsad2/Irf7/Gbp2/Zbp1/Gbp3/Irgm1/Gbp7/Ifi203/Igtp/Ifih1/Ddx60/Eif2ak2/Ltf/Ifi35/Ifi211/Trim12a/Mndal/Dhx58/Nmi/Oas1a/Ifi204/Trim30a/Irgm2/Znfx1/Trim12c/Gbp5/Reg3g/Trim25/Oasl1/F2rl1/Tlr3/Aurkb/Fosl1/Oas3/Cd14/Cd274/Casp4/Oas1g/Irf1/Tnip3/Ipo5/Pycard/S100a14/Ifi205/Akt1/App/Zc3hav1/Cgas"
"GO:0045089","positive regulation of innate immune response",361,0.684107271376667,1.83183604278897,1e-10,1.37727272727273e-08,1.17703349282297e-08,761,"tags=16%, list=4%, signal=15%","Rsad2/Irf7/Gbp2/Zbp1/H2-T23/Gbp3/Cd74/Irgm1/Gbp7/Ifi203/Igtp/Ifih1/Ddx60/Eif2ak2/Parp9/Lgals9/Ltf/Ifi35/Ifi211/Trim12a/Mndal/Dhx58/Nmi/Oas1a/Ifi204/Trim30a/Irgm2/Znfx1/Trim12c/Gbp5/Reg3g/Trim25/Oasl1/F2rl1/Tlr3/Aurkb/Fosl1/Oas3/Cd14/Cd274/Casp4/Trim56/Hmgb2/Nlrc5/Oas1g/Irf1/Tnip3/Nectin2/Ipo5/Pycard/S100a14/Ifi205/Akt1/App/Zc3hav1/H2-M3/Cgas"
"GO:0002833","positive regulation of response to biotic stimulus",386,0.672148297285322,1.79981238753567,1e-10,1.37727272727273e-08,1.17703349282297e-08,761,"tags=15%, list=4%, signal=15%","Rsad2/Irf7/Gbp2/Zbp1/H2-T23/Gbp3/Cd74/Irgm1/Gbp7/Ifi203/Igtp/Ifih1/Ddx60/Eif2ak2/Parp9/Lgals9/Ltf/Ifi35/Ifi211/Trim12a/Mndal/Dhx58/Nmi/Oas1a/Ifi204/Trim30a/Irgm2/Znfx1/Trim12c/Gbp5/Reg3g/Trim25/Oasl1/F2rl1/Tlr3/Aurkb/Fosl1/Oas3/Cd14/Cd274/Casp4/Trim56/Hmgb2/Nlrc5/Oas1g/Irf1/Tnip3/Grn/Nectin2/Ipo5/Pycard/S100a14/Ifi205/Akt1/App/Zc3hav1/H2-M3/Cgas"
