"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc9a7",0.325918872087309,-0.193302561116575,0.75,0.667,1
"Rnf6",0.326010071519095,0.814767545868508,1,1,1
"Ccdc43",0.326233587018399,-0.0841755157485455,0.75,1,1
"Mrps36",0.326324309474778,-0.398107056278694,0.75,1,1
"Prcp",0.326379902145549,0.194051401033287,1,1,1
"Nbeal2",0.326418108376151,-0.0819494942129086,0.75,1,1
"Mtcp1",0.326552423375347,-0.269235162913456,0.75,0.333,1
"Rapgef5",0.326728985216347,-0.276381331644225,0.75,0,1
"Glyr1",0.326754724605281,-0.369961865368503,0.75,1,1
"Ezh2",0.326816551752548,-0.440192251652049,0.75,1,1
"Plcxd2",0.326966792019943,-0.219230174705009,0.75,1,1
"Sec61a1",0.327019426040184,0.095684974476562,0.75,1,1
"Pir",0.327079081080834,-0.277023165703481,0.75,0,1
"Pou2f1",0.327112573922348,-0.0916037565967716,0.75,1,1
"Htt",0.327207230588914,-0.0161853044844208,0.75,1,1
"Cdk5r1",0.327300974040756,-0.276660356472505,0.75,0,1
"F8",0.327300974040756,-0.276660356472505,0.75,0,1
"Slc4a7",0.327306016118626,-0.415074717948163,0.75,1,1
"Srek1",0.327392066110285,0.532330828228037,1,1,1
"Atp6v1d",0.327432998769506,0.370463905006821,1,1,1
"Unk",0.327434826431894,-0.17383241002604,0.75,1,1
"Pdcd7",0.327517501375559,-0.451369186695043,0.75,1,1
"Tvp23b",0.32754024281482,-0.0725457137709542,0.75,1,1
"AB124611",0.327584811282022,0.394693580905259,1,1,1
"Ube2e1",0.327746782531774,0.532299130791888,1,1,1
"Wdr81",0.327758547090574,-0.11693714523518,0.75,1,1
"Fh1",0.327767179313437,-0.365056062724242,0.75,1,1
"Xbp1",0.327847572823279,0.434542417862653,1,1,1
"Zbtb17",0.327890357135747,-0.152838488525809,0.75,1,1
"Ctns",0.327892948714561,-0.126166028424292,0.75,1,1
"Zbtb38",0.328036059405319,-0.479694618889392,0.75,1,1
"Klf9",0.328042430633544,-0.475040050278054,0.75,1,1
"AI839979",0.328153505941159,-0.450105057648184,0.75,1,1
"Gp6",0.32820603139365,-0.277257414155275,0.75,0,1
"Psmd13",0.328459683027805,-0.0101456467693567,1,1,1
"Zfp444",0.328473162003757,-0.168246524183612,0.75,1,1
"Bub1b",0.328505669722201,-0.126592263855537,0.75,0.667,1
"Zdhhc9",0.328548581356063,-0.0973032616420151,0.75,1,1
"Elk4",0.328622040760863,0.21069183802635,1,1,1
"Slc9b2",0.328676281538515,-0.582615977779265,0.5,0.333,1
"Hpf1",0.328696412418919,-0.400790324651837,0.75,1,1
"Ggact",0.328813409930206,-0.277860774800505,0.75,0,1
"Rabep1",0.328815279767317,0.0576692428152633,1,1,1
"Agpat2",0.329116171954969,0.577220782088231,1,1,1
"Myo5a",0.329150485222494,0.0729311389675941,1,1,1
"Exosc8",0.329154133724044,0.0876906670357419,0.75,1,1
"Adam15",0.32916576081177,-0.445183121428353,0.75,1,1
"Scn9a",0.32918612617103,-0.558060954397791,0.75,1,1
"Olfr433",0.329214787295148,-0.278844065763463,0.75,0,1
"Srp54a",0.329229585001823,-0.119934579857301,0.75,1,1
"Gm43936",0.329401240960827,-0.278140085935368,0.75,0,1
"2810001G20Rik",0.329428965640202,-0.239286388119981,0.75,0.333,1
"Slc12a4",0.329445029205902,-0.159710290405837,0.75,1,1
"Adcy6",0.329804177949802,-0.179748264268812,0.75,0.667,1
"Vill",0.329967229205336,-0.0548850074150948,0.75,1,1
"Jade1",0.330016749610684,-0.496010317038781,0.75,1,1
"Map4k4",0.330274869076207,-0.277071766493179,0.75,1,1
"Tuft1",0.33028695038591,-0.27169079138742,0.75,0.333,1
"Cnn2",0.330290164201158,-0.278623381466707,0.75,1,1
"Il12b",0.330431919783903,0.447759296633186,0.75,1,1
"Rac1",0.330451028386696,0.0948605601341064,1,1,1
"Mgst3",0.330639018916025,-0.123063681588749,0.75,1,1
"Grk5",0.330963023151923,-0.505403713806057,0.75,1,1
"Asah2",0.331378581067832,-0.211146014259891,0.75,0.667,1
"Cdkn2aipnl",0.33141581875973,-0.483424709547358,0.75,1,1
"Mtfmt",0.331449496499312,-0.166428785178802,0.75,1,1
"E130317F20Rik",0.331665885338067,-0.280628328979742,0.75,0,1
"Csgalnact2",0.331697068400475,-0.416395309471626,0.75,1,1
"Gm13391",0.331705982741411,-0.280969629634864,0.75,0,1
"Fbxl19",0.331818263708305,-0.23002593665054,0.75,0.667,1
"Stk35",0.331965314143836,-0.146748440304054,0.75,0.667,1
"Ppp1r15b",0.331966546443903,0.729902871196699,1,1,1
"Tcn2",0.332011203056583,0.513641072760157,1,1,1
"Tmem185b",0.332018915870571,-0.0408068290168484,0.75,1,1
"Abhd11",0.332039611306416,-0.0652959182769759,0.75,1,1
"Tubgcp2",0.332091131565327,-0.0621632731805712,0.75,1,1
"Ccdc125",0.332183601513531,-0.23090367596223,0.75,0.667,1
"Ddx42",0.332190233975292,-0.360612866676887,0.75,1,1
"Cercam",0.332330942485865,-0.272982907914706,0.75,0.333,1
"Mtus2",0.332498001945655,-0.253956095042511,0.75,0.667,1
"Phkg2",0.332519602940682,-0.0570936610520594,0.75,1,1
"Mrpl17",0.332640882023372,-0.337118920595706,0.75,1,1
"Dhx57",0.332900331078488,0.591087960632109,1,1,1
"Insr",0.333224962575731,-0.529090259976388,0.75,1,1
"Cela1",0.333246340346418,-0.281832054849232,0.75,0,1
"Sec24c",0.333296506584023,-0.0187940737851833,0.75,1,1
"Moap1",0.333316570250249,-0.282515306895331,0.75,0,1
"Churc1",0.333407504276534,-0.355991920935529,0.75,1,1
"Paip1",0.333669757123029,-0.439832939868122,0.75,1,1
"Hmcn2",0.333899212671088,-0.282453787876486,0.75,0,1
"Homer1",0.333944452108408,-0.0635435903123636,0.75,1,1
"Enho",0.3340776961814,-0.210092899432907,0.75,0.667,1
"Arhgap35",0.334082722740699,-0.253961566818435,0.75,0.667,1
"Fam104a",0.334195765613859,-0.320759210803113,0.75,1,1
"Il1rap",0.334209877600984,-0.156172679248592,0.75,1,1
"Dnajc10",0.334273417581059,-0.443998891902546,0.75,1,1
"Slc4a2",0.334275913373641,-0.129045800035509,0.75,1,1
"Rrp1",0.334537250173781,-0.328694652522223,0.75,1,1
"Clic5",0.334553558136528,-0.283075788956663,0.75,0,1
"Tfam",0.334675189218736,0.532082078947167,1,1,1
"Sesn3",0.334903438879476,-0.107948556265814,0.75,1,1
"Lman1",0.334974612383146,-0.383360889413036,0.75,1,1
"Nif3l1",0.335074355476007,0.608464538850985,1,1,1
"Tbc1d8",0.335159152484429,0.766032468327172,1,1,1
"Cdk6",0.335215300840065,-0.0200675842233229,0.75,1,1
"Etv5",0.335326183753419,-0.213927798798142,0.75,0.667,1
"Aff4",0.335376397436552,0.637362419867958,1,1,1
"Atp6v0d2",0.335482309637223,-0.595745427414449,0.75,0.333,1
"Itgam",0.335585307966573,-0.056070643912065,1,1,1
"Smg1",0.335646829818948,0.0819842136778973,0.75,1,1
"Ccdc137",0.335703788578535,-0.225347499017755,0.75,1,1
"Ctsz",0.335749262114507,1.06560310518898,1,1,1
"Rrs1",0.335800745290357,-0.4590245197575,0.75,1,1
"Mrto4",0.335911114199939,-0.385392859281641,0.75,1,1
"Skp2",0.336001583071192,-0.176616102021167,0.75,1,1
"Clec2g",0.336176021532182,-0.284281559474304,0.75,0,1
"Atg101",0.336248314889026,-0.387439983181245,0.75,1,1
"Ring1",0.336291753021204,-0.447179596964631,0.75,1,1
"Rwdd4a",0.33629742211152,-0.440065611470082,0.75,1,1
"Zfp592",0.336346609164776,-0.0386531338272831,0.75,1,1
"Smtn",0.336539071581618,-0.284926918659371,0.75,0,1
"PR8-PB1",0.336539071581618,-0.284926918659371,0.75,0,1
"Fam192a",0.336657838261491,0.477360071478982,1,1,1
"Isyna1",0.33673525751573,-0.462044700337279,0.75,1,1
"Gm19684",0.336845228205404,-0.24417407616512,0.75,0.333,1
"Ptprg",0.336878485337124,-0.285230175472665,0.75,0,1
"Tgm1",0.336878485337124,-0.285230175472665,0.75,0,1
"Zfp956",0.33718009117608,-0.285207601315126,0.75,0,1
"Pex3",0.337187227024419,-0.479341836772179,0.75,1,1
"Col1a2",0.337304253164684,-0.286544626930117,0.5,0,1
"Katna1",0.337376830028181,0.0123323774259615,0.75,1,1
"Gm45871",0.337490003024183,-0.272557772825872,0.75,0.333,1
"Taf4",0.337581823522047,-0.113317962557371,0.75,1,1
"Mir155hg",0.33791456311567,0.510059194025465,1,1,1
"Arhgef10",0.337934477365315,-0.197750806377672,0.75,1,1
"Tnfrsf21",0.33812728384529,-0.410581866160317,0.75,1,1
"Uaca",0.338271814276358,-0.287145790107058,0.75,0,1
"P2ry10",0.338415295943611,-0.384672789988837,0.75,1,1
"Gpc1",0.338442632799435,-0.222660866064016,0.75,1,1
"Stam2",0.338544366085909,-0.0193809924753906,0.75,1,1
"Arl10",0.338609523579872,-0.450857523749409,0.75,1,1
"Sgsm3",0.338631722464398,-0.272557301854472,0.75,0.333,1
"Pno1",0.338692368104985,-0.418948245241754,0.75,1,1
"Mrps26",0.338693776198412,-0.394563916516697,0.75,1,1
"Ifngr2",0.338837024050844,0.197298570454102,0.75,1,1
"Kdsr",0.33886703353292,-0.499235112420421,0.75,1,1
"Lig3",0.338959871071476,-0.126244978919975,0.75,1,1
"Rcbtb1",0.339246087024029,-0.503169586116879,0.75,1,1
"Rhno1",0.339276976737917,-0.525143080940756,0.75,1,1
"Poc5",0.339346410379024,-0.528659057652406,0.75,1,1
"Mapk7",0.339377163320986,-0.11139866892124,0.75,0.667,1
"Snhg3",0.339409032711571,-0.400435236086251,0.75,1,1
"Aff3",0.339466965455516,-0.548245443740072,0.75,1,1
"Scx",0.339535905901233,-0.287381688070238,0.75,0,1
"Uxt",0.339695720934124,-0.00242566676799816,0.75,1,1
"Trpm4",0.339748232317784,-0.552255590444891,0.75,1,1
"Rrad",0.339749786015756,0.0646508434776504,0.75,1,1
"Msl1",0.339771303476481,-0.398790068465471,0.75,1,1
"Tbrg1",0.33987009794698,0.0462938500598142,1,1,1
"Megf8",0.339888647568319,-0.287685461373613,0.75,0,1
"Slc25a11",0.339910074618527,-0.34925359153601,0.75,1,1
"Ik",0.340109252488671,0.00264779631989887,1,1,1
"Zscan22",0.340243635206825,-0.287989298652847,0.75,0,1
"Scamp5",0.340243635206825,-0.287989298652847,0.75,0,1
"Fam199x",0.340499666134543,-0.533788222060949,0.75,1,1
"Zbtb18",0.340527568280333,0.00473675163265519,0.75,1,1
"Rbl2",0.340546499092856,-0.0799691919357046,0.75,1,1
"Bbs4",0.340621405715195,-0.288979519533907,0.75,0,1
"Gm28875",0.340626016407433,-0.533842147387488,0.75,1,1
"Mtf2",0.340638246802767,-0.0700417606853705,0.75,1,1
"Nucb2",0.340699538306849,0.440471104599277,1,1,1
"AI506816",0.340784658887012,-0.477233543749268,0.75,1,1
"Svip",0.340811907170709,-0.516995234646918,0.75,1,1
"Arhgap32",0.341029825133792,-0.22261615391137,0.75,0.333,1
"Use1",0.341062470208161,-0.0474864947867681,1,1,1
"Nipal3",0.341154137021344,-0.183448303899035,0.75,1,1
"2510046G10Rik",0.341686409285243,-0.554914569968096,0.75,1,1
"Coasy",0.341976555146204,-0.128102287003049,0.75,1,1
"Pnpla7",0.342057180656248,-0.0252388613761055,0.75,1,1
"Tmem29",0.342089605340872,-0.4845975773276,0.75,1,1
"Spg7",0.342148240845297,-0.0589184599803527,0.75,1,1
"Padi4",0.342333881823318,-0.290190236435202,0.75,0,1
"Ppp4r1",0.342683829910013,-0.0775808479645494,0.75,1,1
"2510039O18Rik",0.342800125427453,-0.0289701202029603,0.75,1,1
"Pbk",0.342960149209205,-0.552386008082625,0.75,1,1
"Skap2",0.342967131140391,0.845397492272349,1,1,1
"Cacnb4",0.343069251458314,-0.29114274682118,0.75,0,1
"Mfge8",0.343123958177603,-0.158662724759128,0.75,1,1
"Sympk",0.343156674361391,-0.0847728302690953,0.75,1,1
"Mccc2",0.343453784783499,-0.234521605729341,0.75,0.667,1
"Nisch",0.343620379166854,-0.388506329190286,0.75,1,1
"Bach2os",0.343706607618953,-0.290753708709313,0.75,0,1
"Mcm6",0.343868952677277,-0.468750934754478,0.75,1,1
"Hmg20a",0.343941833562291,-0.153067882919382,0.75,1,1
"Slc26a6",0.344077830280097,-0.291401970229624,0.75,0,1
"Rab11fip1",0.344190402558755,-0.432906781772665,0.75,1,1
"Etf1",0.344351642747968,0.558132951207574,1,1,1
"Csn3",0.344407415536379,-0.290691837393333,0.5,0,1
"Smc4",0.344477495277407,0.0792587738916115,1,1,1
"2010315B03Rik",0.34456831956525,-0.0985605463291466,0.75,1,1
"Filip1l",0.344642577859404,0.932327743041262,1,1,1
"Chaf1b",0.344770034696699,-0.213179370823147,0.75,1,1
"Pqbp1",0.345018850376041,-0.441216258578923,0.75,1,1
"Glcci1",0.345150522904895,-0.0932864801440854,0.75,1,1
"Irf2bp2",0.345413416623901,-0.0330501275526722,1,1,1
"Ppcs",0.345479498703704,-0.201034512485249,0.75,0.667,1
"Prim1",0.345520792090994,-0.531902882887369,0.75,1,1
"Caap1",0.345682682394936,-0.450685162732816,0.75,1,1
"Pikfyve",0.345713792386277,-0.0381773267786347,0.75,1,1
"Auts2",0.345732136848847,-0.277105214934565,0.75,0.333,1
"Tcf12",0.345782544464894,-0.40945196474203,0.75,1,1
"Htra2",0.345799930034209,0.0857432532686844,0.75,1,1
"Tctn2",0.345844378282829,-0.292958871074159,0.75,0,1
"Spen",0.345920748327952,0.0147438114810811,0.75,1,1
"Mysm1",0.346170607047933,0.0576167156168083,0.75,1,1
"Dip2b",0.346235217661656,0.0316668550431439,0.75,1,1
"Tspan3",0.346264618188412,0.0343619016062209,0.75,1,1
"Slc44a2",0.346465416641413,0.0564157977956747,0.75,1,1
"Hspb1",0.346554883716086,-0.293241120892803,0.75,0,1
"Gfi1",0.346567867869309,-0.292896905117463,0.75,0,1
"Orai3",0.346581426298449,0.0119869523324165,0.75,1,1
"Stx7",0.34672380367516,-0.0683097723539776,1,1,1
"Dcun1d5",0.346737143260119,-0.338199991981865,0.75,1,1
"Timm21",0.346894597662969,-0.481699315555954,0.75,1,1
"Ehbp1l1",0.346984770361255,0.133457664218738,0.75,1,1
"Dxo",0.347005533004733,-0.0864527191252258,0.75,1,1
"Capn5",0.347496009487176,-0.259516136026523,0.75,0.667,1
"Vps53",0.347527925289275,-0.00910168474911,0.75,1,1
"Srfbp1",0.347603774434197,-0.092762526873881,0.75,1,1
"Ago4",0.347625568242717,-0.171104925471757,0.75,1,1
"Spi1",0.347791854538856,0.486855083767051,1,1,1
"Actb",0.347797940927988,0.158251066239258,1,1,1
"Gpatch2l",0.347822366189309,-0.0585692728943108,0.75,1,1
"Kdelr1",0.348320795878214,-0.361069514620142,0.75,1,1
"Chd9",0.348357155739014,-0.37969966203705,0.75,1,1
"Nudt17",0.348415922400156,-0.12352944855106,0.75,1,1
"Psmg2",0.348509147874794,-0.463719886506005,0.75,1,1
"Arap2",0.348848296016487,0.635149976337976,1,1,1
"Lrp10",0.34895837243628,0.103076651012808,0.75,1,1
"Tmem170",0.349084116233862,-0.295082619102077,0.75,0,1
"Nxpe4",0.349398697527047,-0.0349959888322882,0.75,1,1
"Naip1",0.349459669915562,-0.295732829138044,0.75,0,1
"4931428F04Rik",0.349484946354654,-0.295388018417984,0.75,0,1
"Tsta3",0.349500853421608,-0.0302778874868042,0.75,1,1
"Nub1",0.349547990028766,0.101645662361936,0.75,1,1
"Tmcc2",0.349590432903152,-0.276080641655141,0.75,0.333,1
"1200007C13Rik",0.349834863228363,-0.296383332350123,0.75,0,1
"Cops3",0.349843068293919,-0.418441267143076,0.75,1,1
"Mief2",0.350087833692226,-0.259903495391574,0.75,0.667,1
"Ube2q1",0.350123300408529,0.366979012153506,1,1,1
"Tedc2",0.350199525167053,-0.296015622231009,0.75,0,1
"Ppp1r12b",0.350353078481908,-0.514675339012341,0.75,1,1
"Zfp738",0.350382115426186,-0.135896916832511,0.75,1,1
"Rab11b",0.35039567657073,0.314298926508629,1,1,1
"Il7r",0.350404673361954,0.0484972679512754,0.75,1,1
"Gm37787",0.35057603496936,-0.296666252994187,0.75,0,1
"Ap1g2",0.350810865303433,1.02954100403205,1,1,1
"D1Ertd622e",0.350818355370269,0.438130307804875,1,1,1
"Ppil1",0.350848955063099,-0.134805417534174,0.75,1,1
"Gm15856",0.350952166380735,-0.297317177313093,0.75,0,1
"Nubp1",0.350989167966931,0.125901621383,0.75,1,1
"Slc35b3",0.351250926441553,-0.0827336414379303,0.75,1,1
"Prrg4",0.351327702888036,-0.297968395452743,0.5,0,1
"Rhot2",0.351606614031036,-0.206679443109568,0.75,1,1
"Fam114a2",0.351726638599489,-0.412542044497497,0.75,1,1
"Phykpl",0.351741081544788,-0.48156363857083,0.75,1,1
"Lss",0.351811282291347,-0.216898767308303,0.75,1,1
"Sf1",0.351879971750248,0.028679572625007,1,1,1
"Pigu",0.352249510236555,-0.142326173359981,0.75,1,1
"Acap2",0.352263763694189,0.905832765895925,1,1,1
"Arhgef11",0.352267436375354,-0.496115666365396,0.75,1,1
"Nlrc4",0.352363132669347,1.09736420706315,1,1,1
"Vav2",0.352377043484357,-0.0361928936585458,0.75,1,1
"Ssh1",0.352389475925703,-0.0521367732794566,0.75,1,1
"Gpr31b",0.352456014740032,-0.298903267310894,0.5,0,1
"Prss46",0.352460983567031,-0.297883440585397,0.75,0,1
"Capsl",0.352460983567031,-0.297883440585397,0.75,0,1
"Asb3",0.352477962908234,-0.125188669985508,0.75,1,1
"Limd1",0.352605758276228,0.0315388387421943,1,1,1
"Xlr",0.352679898106319,-0.495677574038969,0.75,1,1
"Nup133",0.352784400050798,-0.168447056197115,0.75,0.667,1
"Rad54l2",0.352805536172904,-0.486727680066113,0.75,1,1
"Pde4dip",0.353084787241905,-0.0608194126682127,0.75,1,1
"B430010I23Rik",0.353185468093248,-0.298512131137656,0.75,0,1
"Slc25a24",0.353374370210568,-0.445125485994274,0.75,1,1
"Armc5",0.353408811569342,-0.138130494091025,0.75,1,1
"Wbp1",0.353446243094699,-0.469787957081476,0.75,1,1
"Ttpal",0.353556317651024,-0.154676910234296,0.75,1,1
"Prkcz",0.353563687752668,-0.299163889012887,0.75,0,1
"Srxn1",0.353677524070992,-0.146825600741648,0.75,1,1
"Zfp280d",0.353732047274359,-0.445728774064974,0.75,1,1
"Trir",0.353941387067164,-0.0465780501294342,1,1,1
"A730011C13Rik",0.353986683844066,-0.299470153594265,0.75,0,1
"1700030K09Rik",0.354002215209201,-0.298449926205457,0.75,0,1
"Desi1",0.354196612943099,-0.472799310428727,0.75,1,1
"Atg2a",0.354199274951646,-0.0717832630195556,0.75,1,1
"Slc35e2",0.354481566309363,-0.190501974907592,0.75,1,1
"Tbc1d17",0.354597565121929,-0.112449757836468,0.75,1,1
"Timm44",0.354636489176299,-0.0107827598767996,0.75,1,1
"Tnfrsf13b",0.354701294099896,-0.340162342273742,0.75,1,1
"Bop1",0.354752063975193,-0.0719354240424568,0.75,1,1
"BC049352",0.354764397047997,-0.29975368028902,0.75,0,1
"Gtf3c2",0.354883709217094,-0.451311477757198,0.75,1,1
"Fam193a",0.354892166704353,0.497447873520475,1,1,1
"Vps8",0.354938692129707,1.10198277542368,1,0.667,1
"Arfrp1",0.354938707357626,0.0213121577858247,0.75,1,1
"Zdhhc12",0.354971018013353,-0.0869486845348817,0.75,1,1
"Pigh",0.355023686608774,-0.129890108748846,0.75,1,1
"Rpl3l",0.355093761092926,-0.300752011692652,0.5,0,1
"Adamtsl4",0.355497622424922,-0.300383186551588,0.75,0,1
"C1galt1",0.355558489835319,-0.449658432674112,0.75,1,1
"Fbxl14",0.355598656516648,-0.0897766771638848,0.75,1,1
"Gm4285",0.355692173040775,-0.232695021552549,0.75,1,1
"Cyc1",0.355764495730302,0.00614151325246221,1,1,1
"Map3k11",0.355808395140789,-0.0340669500500501,0.75,1,1
"Srsf9",0.355917151969218,-0.241451663396488,0.75,1,1
"Ncoa7",0.355925521699767,0.728009053317997,1,1,1
"Larp1b",0.355932805635845,-0.457045061585391,0.75,1,1
"Endog",0.355998931002928,-0.172884734554573,0.75,1,1
"Glrx2",0.356049851744752,-0.364903978686102,0.75,1,1
"Unc119b",0.356215470773884,-0.478427280662236,0.75,1,1
"Serpini1",0.356232064941765,-0.301012967613138,0.75,0,1
"Bid",0.356247614733631,-0.100162453030931,0.75,1,1
"Klk1b11",0.356288545607322,-0.300666892755251,0.75,0,1
"Dgkh",0.356495366753888,-0.160232676302337,0.75,1,1
"Clec1b",0.356514544109367,-0.232838927334438,0.75,1,1
"6720427I07Rik",0.356604451008201,-0.136931307767574,0.75,1,1
"1700094D03Rik",0.356669913051696,-0.301319625022221,0.75,0,1
"Klra7",0.356728652564645,-0.300973476604112,0.75,0,1
"Srrd",0.356745933789559,-0.101225341007468,0.75,1,1
"Arf1",0.357093700191288,0.176771013847429,1,1,1
"Iscu",0.357175094670041,0.527976628758558,1,1,1
"Cwc15",0.357426861898188,-0.0410547073307077,1,1,1
"Egln1",0.357474993604656,-0.48390059312986,0.75,1,1
"Rpusd1",0.357482271423672,-0.222189019580297,0.75,0.667,1
"Rcc1",0.357787805862192,-0.20781404188253,0.75,0.667,1
"Ei24",0.358098629613668,-0.419326281108691,0.75,1,1
"C1qtnf6",0.358141498662739,-0.281353184942122,0.75,0.333,1
"Olfr46",0.358182480443039,0.615962956005725,0.75,0,1
"Ighg2b",0.358301200950423,-0.302563593631571,0.75,0,1
"Timm10",0.358362600593524,-0.0180932075799453,0.75,1,1
"Otub1",0.358492618168731,0.409525890633346,1,1,1
"Wdr74",0.358577443588915,-0.0479769569611075,0.75,1,1
"Ikzf1",0.358603128155359,0.585431831072252,1,1,1
"Slc25a40",0.358621880393338,-0.24144894366367,0.75,0.667,1
"Snap23",0.358636799271966,0.387113315193796,1,1,1
"Acd",0.358646346164207,-0.1134497418737,0.75,1,1
"Ppm1h",0.358848147383634,0.501235811544599,1,1,1
"Sspn",0.358991591463678,0.618278753475486,0.75,0,1
"Dab2ip",0.359047811857502,-0.303194327436205,0.75,0,1
"D130040H23Rik",0.359047811857502,-0.303194327436205,0.75,0,1
"Cenpe",0.359050125722445,-0.531083265493741,0.75,1,1
"Rab29",0.359062135399467,0.507297220775498,1,1,1
"1600022D10Rik",0.359100590138918,-0.302171463964265,0.75,0,1
"Aurkb",0.359137779245719,-0.507412179223854,0.75,1,1
"Zbtb34",0.359329611258302,-0.191125236731386,0.75,1,1
"Atxn1",0.359341139446159,-0.183840758477131,0.75,1,1
"Lcn11",0.359408175823871,-0.527786928280947,0.75,1,1
"Mrvi1",0.359485713444054,-0.30282487746807,0.75,0,1
"Best1",0.359485713444054,-0.30282487746807,0.75,0,1
"Ngdn",0.359713952780117,0.0644984364972628,0.75,1,1
"Rab1a",0.35974423798699,0.363101758312188,1,1,1
"Ift74",0.359755084042044,-0.253512496207793,0.75,0.333,1
"Cope",0.359814462618267,0.694247022059222,1,1,1
"Kif3a",0.359861736207614,-0.221963797638156,0.75,1,1
"Parp3",0.359899474546841,-0.0667714241567328,0.75,1,1
"Psmd3",0.359968842563454,0.0590860228585038,0.75,1,1
"Pik3cb",0.360046741108359,0.0102418600108053,0.75,1,1
"Usp22",0.360168351056724,0.948009577047343,1,1,1
"D030028A08Rik",0.360170125196726,-0.205261572686886,0.75,0.667,1
"Mtap",0.36037212849559,-0.470746430080729,0.75,1,1
"Nelfe",0.36041019236551,-0.0187428439932718,0.75,1,1
"Acsf2",0.360478982737353,-0.208484102966217,0.75,0.333,1
"Tmem179b",0.360491429663634,-0.329348675577271,0.75,1,1
"Ncf2",0.360496538145243,0.0692456548111913,1,1,1
"Cipc",0.360774220599722,-0.166264438028251,0.75,0.667,1
"Nxt2",0.360940025597935,-0.20636402360497,0.75,0.667,1
"Polr2d",0.361223364095077,-0.0716487304966769,0.75,1,1
"P2ry6",0.361245795825627,-0.369643886792105,0.75,1,1
"Fam133b",0.361322317348625,-0.40031513448219,0.75,1,1
"Rnaset2b",0.361417511640319,0.0461942013318664,0.75,1,1
"Bbs2",0.361459548391077,-0.30439416113775,0.75,0,1
"Gm9888",0.361459548391077,-0.30439416113775,0.75,0,1
"Kif3c",0.361543275631245,-0.304047274342835,0.75,0,1
"Kpna4",0.36166577277899,0.366260268792329,1,1,1
"Lysmd2",0.361844244692308,-0.305048582331581,0.75,0,1
"Aldh3b1",0.36194866857054,0.514811143248826,1,1,1
"0610010K14Rik",0.362170854471222,-0.355659386855213,0.75,1,1
"Usp11",0.36218538682224,-0.254927190592568,0.75,0.333,1
"Tuba1a",0.362227885739442,0.402594191605145,1,1,1
"Eml4",0.362419888608329,1.19507973804544,1,1,1
"Klhl5",0.36250292216584,-0.449101787325423,0.75,1,1
"Nup205",0.362503927256211,-0.146690944557311,0.75,1,1
"Rbmx",0.362545520714892,-0.471341669052763,0.75,1,1
"Mppe1",0.362578249284706,0.979458439662538,1,1,1
"Sit1",0.362692215324504,-0.305333207561731,0.75,0,1
"Fbxl2",0.362692215324504,-0.305333207561731,0.75,0,1
"Hspa1b",0.362747872302955,-0.17721970828669,0.75,1,1
"Cyp7b1",0.363077571263099,-0.30598805495198,0.75,0,1
"Gda",0.363239091325913,0.650752701864512,1,1,1
"Etaa1",0.363270055833349,-0.165154170170454,0.75,1,1
"Dcxr",0.363305413359439,0.00797140633491644,0.75,1,1
"Tespa1",0.363419014434802,-0.0809128082550969,0.75,1,1
"1700041G16Rik",0.36345567974858,-0.30596515364614,0.75,0,1
"Mtmr1",0.363775985706011,-0.0908723677843639,0.75,1,1
"Ndufs1",0.36389924345344,-0.436017110177711,0.75,1,1
"Zc3h12a",0.363970707407107,-0.365318301825907,0.75,1,1
"Atl1",0.364322972414594,-0.30692813974885,0.75,0,1
"Cnot3",0.364329226464035,0.0425099386419217,0.75,1,1
"Cyp2ab1",0.364493725742915,-0.547660152572462,0.75,1,1
"Tecpr1",0.364551901729637,-0.160249558742639,0.75,0.667,1
"Prpf40a",0.364563702517075,0.145390272015406,1,1,1
"Uhrf1",0.364576618238157,-0.525105219040342,0.75,1,1
"Shank1",0.364595257909431,-0.265380118616553,0.75,0.667,1
"Saysd1",0.364804836583908,-0.0330837550204498,0.75,1,1
"1700099I09Rik",0.364806701529115,-0.306557732498604,0.75,0,1
"Tmem129",0.364848056578925,-0.281875574196852,0.75,0.333,1
"Asf1b",0.36490866301249,-0.514153493652145,0.75,1,1
"4933434E20Rik",0.365026727212151,0.470833458601361,1,1,1
"Mmp2",0.365028678877988,-0.280412207230584,0.75,0.333,1
"Wdr92",0.365059691098775,-0.496280939887144,0.75,1,1
"Xpo5",0.365095250458915,-0.172906921375372,0.75,1,1
"Mrps10",0.365154711542008,-0.0050522772282261,0.75,1,1
"Cpe",0.365194097121594,-0.307213136069881,0.75,0,1
"D430020J02Rik",0.365194097121594,-0.307213136069881,0.75,0,1
"Wbp1l",0.365343692369172,-0.0138033337895711,0.75,1,1
"Timm8a1",0.365699441161177,-0.453721866857068,0.75,1,1
"Galnt6",0.365699555959147,-0.103491225407147,0.75,1,1
"Slc44a1",0.36586159559236,-0.480067872686721,0.75,1,1
"Zfp672",0.365897663508658,-0.46116538107466,0.75,1,1
"Gm12216",0.365935629863108,0.639027878735625,1,0.667,1
"PR8-NS2",0.365966364765359,-0.308524837121418,0.75,0,1
"Kcnj10",0.365966921546577,-0.307845906339952,0.75,0,1
"Rmdn2",0.365966921546577,-0.307845906339952,0.75,0,1
"Decr2",0.366201553638966,-0.226214596039927,0.75,0.667,1
"Rell1",0.366217102035425,0.114599548997647,0.75,1,1
