"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0072539","T-helper 17 cell differentiation",34,0.641962557951272,1.53442524345627,0.00491813643207638,0.0342958807047922,0.0247391530717607,3387,"tags=41%, list=18%, signal=34%","Brd2/Rc3h1/Rc3h2/Stat3/Ep300/Il6ra/Rora/Nfkbiz/Smad7/Otud5/Malt1/Opa1/Brd4/Zc3h12a"
"GO:0001776","leukocyte homeostasis",131,0.510432774193585,1.40972455493047,0.00493909381911546,0.0344021604206445,0.0248158173855168,3566,"tags=32%, list=19%, signal=26%","Mecom/Skil/Rc3h1/Pmaip1/Bcl2l11/Axl/Nf1/Rc3h2/Cfh/Bcl2/Tgfb2/Ahr/Tspan9/Kitl/Sos2/Enpp1/Ikbkb/Sos1/Abl1/Traf3ip2/F2r/Itpkb/Cd44/Adam17/Cd74/Pacs1/Pde4b/Sh2b3/Tcirg1/Wdr37/Bap1/Ppp3cb/Ppp2r1a/Hif1a/Tnfaip3/Slc40a1/Casp3/Ppp2r3c/Ikbkg/Lyn/Mertk/Mthfd1"
"GO:0086011","membrane repolarization during action potential",17,0.734041541256244,1.57491171807962,0.00495319077904365,0.034460464865069,0.0248578749896879,1140,"tags=24%, list=6%, signal=22%","Kcnj2/Flna/Dlg1/Cacna2d1"
"GO:0002449","lymphocyte mediated immunity",276,0.455600769077909,1.3104496190063,0.00497489199972833,0.0345714781228234,0.0249379538189858,3671,"tags=24%, list=20%, signal=20%","H2-Q7/H2-K1/B2m/Lag3/Arid5a/C3/Rif1/Cfh/Dlg1/H2-D1/Dennd1b/Trpm4/H2-Q6/Ahr/Lyst/H2-T22/Trp53bp1/Nfkbiz/Smad7/Tap1/Pik3r1/Fzd5/Bcl6/Enpp1/Nsd2/Rnf19b/Traf3ip2/Crk/H2-Q4/Tfrc/Map3k7/Pcyt1a/Supt6/C1s1/Cd74/Traf6/Kmt5b/Malt1/Msh2/Fbxo38/Plekhm2/Tcirg1/Emp2/Jag1/Ephb6/Tap2/Stat6/Fosl2/Ppp3cb/Serping1/Swap70/Slfn2/Rab27a/Mr1/Prkcd/Susd4/Lgals9/Paxip1/Clec2d/Rnf168/Icosl/Muc4/Prkaa1/Klhl22/Pou2f2/Msh6"
"GO:0046626","regulation of insulin receptor signaling pathway",76,0.55313936818999,1.4665437968536,0.0049867571543954,0.0346139614246269,0.0249685989251826,4181,"tags=49%, list=22%, signal=38%","Sirt1/Ptprf/Ide/Sorl1/Rela/Sik2/Tns2/Enpp1/Inppl1/Src/Kank1/Gsk3a/Ptpre/Sorbs1/Ptprj/Nucb2/Ncoa5/Ogt/Ankrd26/Opa1/Zfp592/Lonp1/Osbpl8/Slc27a4/Prkcd/Pak1/Irs1/Prkca/Mfn2/Prkaa1/Socs1/Rbm4/Ncl/Rps6kb1/Nck1/Sesn3/Pid1"
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration",25,0.677965488105216,1.53553586593356,0.0050022194518962,0.0346704009866734,0.0250093113062639,4290,"tags=60%, list=23%, signal=46%","Nr4a3/Fat1/Lrp1/Iqgap1/Dock7/Map3k7/Smo/Adamts1/Igfbp5/Pak1/Mdm2/Myo5a/Ssh1/Dock5/Nox1"
"GO:0051261","protein depolymerization",122,0.511937369962515,1.40906960015476,0.0050064105113691,0.0346704009866734,0.0250093113062639,2878,"tags=34%, list=15%, signal=29%","F2rl1/Sptan1/Pik3ca/Svil/Camsap2/Spef1/Ccdc88c/Mical3/Dstn/Taok1/Ttbk2/Arhgef1/Atxn7/Htt/Mical2/Lima1/Wdr1/Tpm1/Ppp1r9b/Asph/Add3/Gak/Camsap1/Mid1/Rdx/Arhgef2/Specc1l/Add1/Vill/Plekhh2/Clasp1/Cltc/Trpv4/Flii/Clasp2/Synj1/Sema5a/Carmil1/Sptbn1/Swap70/Sh3gl1/Kif21a"
"GO:0061008","hepaticobiliary system development",165,0.48852022677626,1.37051523700696,0.00501603148048278,0.0346971005167188,0.0250285708717617,3272,"tags=35%, list=17%, signal=29%","Errfi1/Hes1/Met/Upf2/Sp1/Egfr/Igf2r/Cobl/Ccnd1/Pik3ca/Tgfbr3/Nf1/Itpr1/Notch1/Tet2/Atf7/Ahr/Rela/Npc1/Rb1cc1/Tgfa/Ezh1/Sec63/Pkd1/Pkd2/Gli3/Ptpn3/Cflar/Gak/Mki67/Sox9/Smo/Cd2ap/Med1/Mrtfb/Atf2/Notch2/Runx1/Smad3/Jarid2/Cebpa/Cpt1a/Cad/Cited2/Smarca4/Ptch1/Man2a1/Icmt/Nipbl/Lsr/Rhbdd3/Tnfaip3/Itga2/Rara/Sp3/Rps6ka1/Nphp3"
"GO:0045930","negative regulation of mitotic cell cycle",222,0.468318172044113,1.33411031976213,0.00502539851749207,0.0347219842460015,0.0250465206189344,3685,"tags=32%, list=20%, signal=26%","Nabp1/Klf4/Fgfr3/Egfr/Ccnd1/Ctdsp2/Foxn3/Dlg1/Bcl2/Stk35/Ppp1r10/Mbtps1/Taok1/Uimc1/Gigyf2/Atm/Scrib/Cdc73/Ctdsp1/Pkd2/Abl1/Fzd3/Jade1/Rbl2/Atr/Usp47/Ptpn3/Fgfr2/Ppp2r3d/Clspn/Atf2/Prkdc/Trrap/Taok2/Msh2/Bmp7/Map3k20/Dcun1d3/Mre11a/Taok3/Xpc/Chmp4c/Rbbp8/Trim39/Topbp1/Ints3/Zfp36l2/Plk3/Ovol1/Brd7/Cdc14b/Cdk5rap2/Rbl1/Acvr1/Foxc1/Eme2/Zfp207/Zfp655/Mbtps2/Tom1l1/Rad50/Rint1/Ythdc2/Rgcc/Lcmt1/Rfwd3/Klhl22/Angel2/Heca/Tom1l2"
"GO:0006941","striated muscle contraction",139,0.503129473788919,1.39484580697698,0.0050681731798641,0.0349773694913098,0.0252307414217281,4215,"tags=34%, list=22%, signal=26%","Homer1/Kcnj2/Myh14/Agrn/Flna/Dsp/Met/Smad5/Dsg2/Pik3ca/Dlg1/Dsc2/Trpm4/Rgs2/Nedd4l/Jup/Hdac4/Smad7/Nr4a1/Gpd1l/Cacna2d1/Tpm1/Vps54/Ppp1r13l/Atp2a2/Atp1a1/Slc8a1/Pde5a/Trpv4/Pde4d/Gaa/Slc9a1/Adrb1/Adrb2/Smtn/Zc3h12a/Map2k6/Srsf1/Cav1/Rps6kb1/Tnnt2/Mtor/Map2k3/Scn3b/Pkp2/Akap9/Dmd"
