"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002181","cytoplasmic translation",159,-0.785713092816052,-5.46130446939704,1e-10,4.34117647058824e-09,3.34907120743034e-09,492,"tags=56%, list=3%, signal=55%","Eif3m/Syncrip/Eif4a1/Eif3i/Rpl19/Rpl24/Rpl22l1/Rps9/Rpl7a/Rpl9/Eif3f/Eif3k/Rps6/Rpl18a/Eif3c/Rpl8/Rps3/Rpl18/Ybx1/Rps2/Eif4a2/Rpl11/Rpl15/Rpl7/Eif4b/Rpl23a/Rpl6/Rps18/Rpl17/Rpl31/Rps14/Rpl27/Rps10/Rps24/Rps15/Rpl13a/Rpl13/Eif3h/Rps5/Rps23/Rpl29/Rpl4/Rps7/Fau/Rplp0/Rpl38/Eif3e/Rpl10a/Rplp1/Rpl27a/Rps17/Rps13/Rpl5/Rps19/Rps16/Rpl21/Rps12/Rps3a1/Rpl14/Rpsa/Rps27a/Rplp2/Rpl36/Rps20/Rpl26/Rpl12/Rpl41/Rps29/Rpl35/Rpl23/Rps8/Rps4x/Rpl32/Rpl3/Rps11/Rpl30/Rpl34/Rps25/Rpl28/Rpl35a/Rpl22/Rpl37/Rpl37a/Rps15a/Rps26/Rps28/Rps21/Rpl39/Rpl36a"
"GO:0140236","translation at presynapse",47,-0.969294291875834,-4.96653193837771,1e-10,4.34117647058824e-09,3.34907120743034e-09,394,"tags=98%, list=2%, signal=96%","Rpl24/Rpl7a/Rpl9/Rpl8/Rpl15/Rpl7/Rpl23a/Rpl6/Rpl17/Rps14/Rpl27/Rps10/Rps24/Rpl13a/Rpl13/Rpl10/Rps5/Rpl29/Rpl4/Rpl38/Rpl10a/Rpl27a/Rpl5/Rps16/Rps12/Rpl14/Rps27a/Rplp2/Rpl36/Rpl26/Rpl12/Rpl35/Rpl23/Rpl32/Rps11/Rpl34/Rpl28/Rpl35a/Rpl22/Rpl37/Rpl37a/Rps15a/Rps26/Rps28/Rps27/Rpl36a"
"GO:0140241","translation at synapse",48,-0.961666413663549,-4.95028494344235,1e-10,4.34117647058824e-09,3.34907120743034e-09,394,"tags=96%, list=2%, signal=94%","Rpl24/Rpl7a/Rpl9/Rpl8/Rpl15/Rpl7/Rpl23a/Rpl6/Rpl17/Rps14/Rpl27/Rps10/Rps24/Rpl13a/Rpl13/Rpl10/Rps5/Rpl29/Rpl4/Rpl38/Rpl10a/Rpl27a/Rpl5/Rps16/Rps12/Rpl14/Rps27a/Rplp2/Rpl36/Rpl26/Rpl12/Rpl35/Rpl23/Rpl32/Rps11/Rpl34/Rpl28/Rpl35a/Rpl22/Rpl37/Rpl37a/Rps15a/Rps26/Rps28/Rps27/Rpl36a"
"GO:0140242","translation at postsynapse",48,-0.961666413663549,-4.95028494344235,1e-10,4.34117647058824e-09,3.34907120743034e-09,394,"tags=96%, list=2%, signal=94%","Rpl24/Rpl7a/Rpl9/Rpl8/Rpl15/Rpl7/Rpl23a/Rpl6/Rpl17/Rps14/Rpl27/Rps10/Rps24/Rpl13a/Rpl13/Rpl10/Rps5/Rpl29/Rpl4/Rpl38/Rpl10a/Rpl27a/Rpl5/Rps16/Rps12/Rpl14/Rps27a/Rplp2/Rpl36/Rpl26/Rpl12/Rpl35/Rpl23/Rpl32/Rps11/Rpl34/Rpl28/Rpl35a/Rpl22/Rpl37/Rpl37a/Rps15a/Rps26/Rps28/Rps27/Rpl36a"
"GO:0051607","defense response to virus",277,0.709994216371181,4.53814496993553,1e-10,4.34117647058824e-09,3.34907120743034e-09,1068,"tags=34%, list=6%, signal=33%","Rsad2/Cxcl10/Ifit2/Isg15/Ifit3/Gbp2/Gbp5/Ifit1/Irf7/Oasl1/Cxcl9/Gbp7/Ifih1/Usp18/Ifit3b/Ifi213/Zbp1/Isg20/Ifi206/Slfn8/Oasl2/Stat2/Ifit1bl1/Slfn9/Gbp4/Rtp4/Nt5c3/Ifi207/Znfx1/Ccl5/Ifi209/Igtp/Ifi203/Dhx58/Oas3/Samhd1/Ifi214/Trim12a/Ifi208/Mlkl/Cd40/Fgl2/Trim30a/Stat1/Eif2ak2/Trim34a/Mndal/Cd86/Trim30d/Il15/Trim56/Trim30c/Irgm1/Oas2/Ddx60/Pml/Trim25/Tomm70a/Nlrc5/Apobec3/Trim26/Dtx3l/Parp9/Morc3/Mul1/Acod1/Bst2/Ilrun/Irf1/Trim30b/Oas1c/Apobec1/Trim65/Adar/Cgas/Trim12c/Oas1a/Polr3c/Chuk/Mov10/Casp1/Ddx17/Ube2w/Irgm2/Traf3ip3/Tlr9/Il6/Unc93b1/Ifitm3/Zc3hav1/Ifnar1/Bcl2/Elmod2/Riok3/Rnasel"
"GO:0009615","response to virus",346,0.654206919753639,4.29626472354965,1e-10,4.34117647058824e-09,3.34907120743034e-09,1068,"tags=30%, list=6%, signal=29%","Rsad2/Cxcl10/Ifit2/Isg15/Ifit3/Gbp2/Gbp5/Ifit1/Irf7/Oasl1/Cxcl9/Gbp7/Ifih1/Usp18/Ifit3b/Ifi213/Zbp1/Isg20/Ifi206/Slfn8/Oasl2/Stat2/Ifit1bl1/Lgals9/Slfn9/Gbp4/Rtp4/Nt5c3/Ifi207/Znfx1/Ccl5/Ifi209/Igtp/Ifi203/Dhx58/Oas3/Samhd1/Ifi214/Trim12a/Ifi208/Mlkl/Cd40/Fgl2/Trim30a/Stat1/Eif2ak2/Trim34a/Mndal/Cd86/Trim30d/Il15/Trim56/Trim30c/Irgm1/Oas2/Ddx60/Pml/Trim25/Tomm70a/Nlrc5/Apobec3/Trim26/Dtx3l/Parp9/Morc3/Mul1/Acod1/Bst2/Ilrun/Irf1/Trim30b/Oas1c/Apobec1/Trim65/Adar/Cgas/Trim12c/Oas1a/Ifi27l2a/Nmi/Npc2/Polr3c/Chuk/Odc1/Mov10/Lgals8/Casp1/Ddx17/Ube2w/Irgm2/Atf2/Traf3ip3/Tlr9/Il6/Unc93b1/Ifitm3/Hif1a/Fmr1/Zc3hav1/Ifnar1/Bcl2/Elmod2/Riok3/Rnasel"
"GO:0035456","response to interferon-beta",68,0.845202162441555,4.11975350780945,1e-10,4.34117647058824e-09,3.34907120743034e-09,950,"tags=54%, list=6%, signal=52%","Iigp1/Ifit3/Gbp2/Ifit1/Gbp7/Ifi204/Ifi213/Ifi205/Ifi206/Gbp3/Ifi47/Ifi211/Ifi207/Ifi209/Igtp/Ifi203/Ifi214/Xaf1/Ifi208/F830016B08Rik/Stat1/Mndal/Gbp6/Irgm1/Gm5431/Acod1/Bst2/Irf1/Oas1c/Oas1a/Gm12185/Pnpt1/Irgm2/Traf3ip3/Tgtp2/Ifitm3/Ifnar1"
"GO:0035458","cellular response to interferon-beta",60,0.850522654674165,4.02080547127857,1e-10,4.34117647058824e-09,3.34907120743034e-09,950,"tags=57%, list=6%, signal=54%","Iigp1/Ifit3/Gbp2/Ifit1/Gbp7/Ifi204/Ifi213/Ifi205/Ifi206/Gbp3/Ifi47/Ifi211/Ifi207/Ifi209/Igtp/Ifi203/Ifi214/Ifi208/F830016B08Rik/Stat1/Mndal/Gbp6/Irgm1/Gm5431/Acod1/Irf1/Oas1c/Oas1a/Gm12185/Pnpt1/Irgm2/Traf3ip3/Tgtp2/Ifnar1"
"GO:1903900","regulation of viral life cycle",118,0.721728896487512,3.99807997595998,1e-10,4.34117647058824e-09,3.34907120743034e-09,1209,"tags=42%, list=7%, signal=39%","Rsad2/Isg15/Oasl1/Gbp7/Ifih1/Ifi213/Isg20/Ifi206/Oasl2/Ifi207/Znfx1/Ccl5/Ifi209/Ifi203/Slpi/Oas3/Ifi214/Trim12a/Ifi208/Trim30a/Eif2ak2/Mndal/Trim30d/Trim30c/Axl/Oas2/Vps37b/Larp1/Trim25/Apobec3/Fam111a/Ch25h/Bst2/Stau1/Trim30b/Oas1c/Ppid/Adar/Trim12c/Oas1a/N4bp1/Tsg101/Ifitm3/Fmr1/Zc3hav1/Bcl2/Rnasel/Kpna6/Oas1g"
"GO:0050792","regulation of viral process",147,0.684172206107058,3.92820630748076,1e-10,4.34117647058824e-09,3.34907120743034e-09,1268,"tags=37%, list=7%, signal=34%","Rsad2/Isg15/Oasl1/Gbp7/Ifih1/Ifi213/Isg20/Ifi206/Oasl2/Ifi207/Znfx1/Ccl5/Ifi209/Ifi203/Slpi/Oas3/Ifi214/Trim12a/Ifi208/Trim30a/Stat1/Eif2ak2/Mndal/Trim30d/Trim30c/Axl/Oas2/Vps37b/Sp100/Larp1/Trim25/Apobec3/Fam111a/Ch25h/Bst2/Stau1/Trim30b/Oas1c/Ppid/Adar/Rsf1/Trim12c/Oas1a/N4bp1/Tsg101/Ifitm3/Fmr1/Zc3hav1/Bcl2/Cxcr4/Rnasel/Kpna6/Oas1g/Mdfic"
"GO:0045088","regulation of innate immune response",441,0.583798565436057,3.91601940134492,1e-10,4.34117647058824e-09,3.34907120743034e-09,1817,"tags=34%, list=11%, signal=31%","Rsad2/Isg15/Parp14/Gbp2/Gbp5/Irf7/Oasl1/Gbp7/Ifih1/Ifi204/Usp18/Ifi213/Zbp1/Ifi205/Ifi206/Gbp3/Stat2/Calhm6/Lgals9/Ifi211/Ifi207/Znfx1/Ifi209/Igtp/Ifi203/Dhx58/Oas3/Samhd1/Ifi214/Trim12a/Rnf34/Pik3ap1/Ifi208/Klrk1/Trim30a/Eif2ak2/Mndal/Scimp/Cd86/Trim30d/Tap1/Peli1/Usp38/Trim56/Trim30c/Cd300lf/Irgm1/Casp4/Trafd1/Ddx60/Ifi35/Trim25/Cd274/Lacc1/Slc15a3/Tomm70a/Usp15/Nlrc5/Grn/Parp9/Mul1/Acod1/Irf1/Trim30b/Oas1c/Clec2d/H2-T23/Lrp8/Adar/Cgas/Trim12c/Oas1a/Nmi/Casp8/Nlrc4/Washc4/Polr3c/Otud4/Mettl3/Chuk/Lamp2/N4bp1/Rasgrp1/Nod1/Vav1/Rbm47/Mapkapk2/Casp1/Irgm2/Slamf8/Nr1h3/Znrf1/Traf3ip3/Irak2/Tlr9/Tax1bp1/Xiap/Unc93b1/H2-M3/Zc3hav1/Cyba/Pik3r6/Ninj1/Lrch4/Zdhhc18/App/Zdhhc5/Arrb2/Riok3/Clec4e/Rab7b/Fgr/Erbin/Tlr13/Nono/Rnf115/Oas1g/Nlrp1a/Apoe/Ncf1/Tap2/Tnip1/Lyn/Rftn1/Mapkapk3/Mefv/Myd88/Spi1/Becn1/Alpk1/Mark4/Il12b/Arf6/Ppp2ca/Irf2/Tlr7/Sirt2/Atg5/Ppt1/Ceacam1/Slc15a4/Gps2/Pum2/Dpp4/Trem2/Serpinb9/Tlr1/Fpr2/Ptpn6/Pycard"
"GO:0002218","activation of innate immune response",305,0.606681292392706,3.91251795606149,1e-10,4.34117647058824e-09,3.34907120743034e-09,1709,"tags=35%, list=10%, signal=32%","Rsad2/Gbp2/Gbp5/Irf7/Oasl1/Gbp7/Ifih1/Ifi204/Ifi213/Zbp1/Ifi205/Ifi206/Gbp3/Ifi211/Ifi207/Znfx1/Ifi209/Igtp/Ifi203/Dhx58/Oas3/Ifi214/Trim12a/Rnf34/Pik3ap1/Ifi208/Klrk1/Trim30a/Eif2ak2/Mndal/Scimp/Cd86/Trim30d/Peli1/Trim30c/Cd300lf/Irgm1/Casp4/Ddx60/Ifi35/Trim25/Cd274/Lacc1/Slc15a3/Tomm70a/Usp15/Acod1/Irf1/Trim30b/Oas1c/Cgas/Trim12c/Oas1a/Nmi/Nlrc4/Washc4/Otud4/Chuk/Lamp2/Nod1/Mapkapk2/Casp1/Irgm2/Nr1h3/Znrf1/Traf3ip3/Irak2/Tlr9/Tax1bp1/Xiap/Unc93b1/Zc3hav1/Cyba/Ninj1/Lrch4/Zdhhc18/App/Zdhhc5/Arrb2/Riok3/Clec4e/Rab7b/Erbin/Tlr13/Nono/Rnf115/Oas1g/Nlrp1a/Tnip1/Lyn/Rftn1/Mapkapk3/Mefv/Myd88/Becn1/Alpk1/Mark4/Arf6/Ppp2ca/Irf2/Tlr7/Sirt2/Ppt1/Slc15a4/Gps2/Pum2"
"GO:0045069","regulation of viral genome replication",81,0.768075479425778,3.87659756806359,1e-10,4.34117647058824e-09,3.34907120743034e-09,1068,"tags=43%, list=6%, signal=41%","Rsad2/Isg15/Oasl1/Gbp7/Ifih1/Ifi213/Isg20/Ifi206/Oasl2/Ifi207/Znfx1/Ccl5/Ifi209/Ifi203/Slpi/Oas3/Ifi214/Ifi208/Eif2ak2/Mndal/Oas2/Larp1/Apobec3/Fam111a/Bst2/Stau1/Oas1c/Ppid/Adar/Oas1a/N4bp1/Ifitm3/Zc3hav1/Bcl2/Rnasel"
"GO:0048525","negative regulation of viral process",76,0.781273282383579,3.87362735331675,1e-10,4.34117647058824e-09,3.34907120743034e-09,594,"tags=38%, list=3%, signal=37%","Rsad2/Isg15/Oasl1/Ifih1/Ifi213/Isg20/Ifi206/Oasl2/Ifi207/Znfx1/Ccl5/Ifi209/Ifi203/Slpi/Oas3/Ifi214/Ifi208/Stat1/Eif2ak2/Mndal/Oas2/Sp100/Apobec3/Fam111a/Ch25h/Bst2/Oas1c/Oas1a/N4bp1"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway",179,0.648802443128553,3.86054282826777,1e-10,4.34117647058824e-09,3.34907120743034e-09,1743,"tags=37%, list=10%, signal=34%","Rsad2/Gbp2/Gbp5/Irf7/Oasl1/Ifih1/Ifi213/Ifi206/Ifi207/Ifi209/Igtp/Ifi203/Dhx58/Oas3/Ifi214/Rnf34/Pik3ap1/Ifi208/Trim30a/Eif2ak2/Mndal/Scimp/Cd86/Peli1/Irgm1/Casp4/Ddx60/Trim25/Lacc1/Slc15a3/Usp15/Irf1/Oas1c/Cgas/Oas1a/Washc4/Lamp2/Nod1/Irgm2/Traf3ip3/Tlr9/Tax1bp1/Xiap/Unc93b1/Zc3hav1/Zdhhc18/Zdhhc5/Riok3/Rab7b/Erbin/Tlr13/Oas1g/Nlrp1a/Rftn1/Mefv/Myd88/Becn1/Alpk1/Mark4/Ppp2ca/Irf2/Tlr7/Sirt2/Ppt1/Slc15a4/Pum2/Trem2"
"GO:0045071","negative regulation of viral genome replication",55,0.834679797096751,3.85273329660094,1e-10,4.34117647058824e-09,3.34907120743034e-09,913,"tags=51%, list=5%, signal=48%","Rsad2/Isg15/Oasl1/Ifih1/Ifi213/Isg20/Ifi206/Oasl2/Ifi207/Znfx1/Ccl5/Ifi209/Ifi203/Slpi/Oas3/Ifi214/Ifi208/Eif2ak2/Mndal/Oas2/Apobec3/Fam111a/Bst2/Oas1c/Oas1a/N4bp1/Ifitm3/Zc3hav1"
